📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
  📊 统计 [Ep 440]: Actor Loss=15.7691, Critic Loss=1.6449, Alpha=0.0688, TD-error=0.9999, Beta=1.0000
    441      |   -8924.80   |   -796.02    |   -567.67    |   -444.44    |   -730.07    |     1000     | ⏱️  Timeout 
    442      |   -5085.12   |    302.39    |   -158.54    |    299.02    |    212.77    |     1000     | ⏱️  Timeout 
    443      |   -5306.45   |    227.74    |    71.97     |    285.64    |    239.73    |     1000     | ⏱️  Timeout 
    444      |   -6497.97   |    243.48    |   -448.38    |    172.13    |    14.35     |     1000     | ⏱️  Timeout 
    445      |   -6251.66   |    150.36    |   -124.30    |    201.18    |    46.66     |     1000     | ⏱️  Timeout 
    446      |   -5672.21   |    132.10    |   -300.76    |    249.78    |    172.44    |     1000     | ⏱️  Timeout 
    447      |   -7064.94   |    255.79    |    -50.08    |    253.81    |   -1571.50   |     1000     | ⏱️  Timeout 
    448      |   -5752.52   |    66.54     |    67.13     |    234.02    |    63.07     |     1000     | ⏱️  Timeout 
    449      |   -5077.48   |    268.01    |    155.89    |    359.76    |   -263.61    |     1000     | ⏱️  Timeout 
    450      |   -4933.14   |    194.42    |    151.83    |    336.31    |    268.08    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 450]: Actor Loss=16.6504, Critic Loss=1.8450, Alpha=0.0668, TD-error=0.9689, Beta=1.0000
    451      |   -6378.54   |    234.78    |    48.40     |    266.44    |   -166.57    |     1000     | ⏱️  Timeout 
    452      |   -5123.32   |    200.13    |    62.10     |    298.59    |    84.23     |     1000     | ⏱️  Timeout 
    453      |   -8061.63   |   -1061.19   |   -791.46    |   -669.45    |   -1283.30   |     663      |  ❌ Failure  
    454      |   -5249.28   |    120.85    |   -122.88    |    174.56    |    72.16     |     1000     | ⏱️  Timeout 
    455      |   -6739.40   |   -281.05    |   -439.58    |   -381.07    |   -307.48    |     1000     | ⏱️  Timeout 
    456      |   -6083.54   |    247.92    |    36.23     |    306.01    |   -514.87    |     1000     | ⏱️  Timeout 
    457      |   -7281.58   |    -47.11    |    103.41    |    189.67    |   -890.82    |     1000     | ⏱️  Timeout 
    458      |   -4549.47   |    264.91    |    76.72     |    352.68    |    286.33    |     1000     | ⏱️  Timeout 
    459      |   -548.19    |    -4.77     |    -2.34     |    -5.30     |    -3.78     |      6       |  ❌ Failure  
    460      |   -6432.29   |    247.73    |    138.54    |   -1009.42   |    187.16    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 460]: Actor Loss=19.2916, Critic Loss=3.7460, Alpha=0.0655, TD-error=1.0872, Beta=1.0000
    461      |   -4949.04   |    61.27     |    76.02     |    114.59    |    136.38    |     1000     | ⏱️  Timeout 
    462      |   -5202.62   |    209.43    |    -23.71    |   -119.19    |    142.90    |     1000     | ⏱️  Timeout 
    463      |   -5777.37   |   -204.85    |   -143.90    |    -54.38    |    -98.16    |     1000     | ⏱️  Timeout 
    464      |   -7598.99   |    166.88    |   -870.38    |    155.08    |   -1144.61   |     1000     | ⏱️  Timeout 
    465      |   -4875.88   |    288.42    |    41.66     |    308.59    |   -155.65    |     1000     | ⏱️  Timeout 
    466      |   -5508.80   |    35.88     |   -396.58    |    99.53     |    208.25    |     1000     | ⏱️  Timeout 
    467      |   -5574.32   |    159.16    |    48.55     |    228.01    |    141.61    |     1000     | ⏱️  Timeout 
    468      |   -5658.72   |    169.19    |    115.07    |    97.94     |    -49.11    |     1000     | ⏱️  Timeout 
    469      |   -1063.68   |    -57.08    |    -17.89    |    -11.84    |    -66.23    |      67      |  ❌ Failure  
    470      |   -5203.21   |    252.39    |    66.12     |    201.06    |    117.87    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 470]: Actor Loss=17.7547, Critic Loss=3.1442, Alpha=0.0622, TD-error=1.0840, Beta=1.0000
    471      |   -5950.06   |    308.03    |   -729.06    |    195.36    |    108.66    |     1000     | ⏱️  Timeout 
    472      |   -5279.72   |    310.43    |   -138.19    |    366.52    |   -136.35    |     1000     | ⏱️  Timeout 
    473      |   -4692.92   |    149.83    |    151.53    |    113.74    |    251.40    |     1000     | ⏱️  Timeout 
    474      |   -5808.43   |    116.48    |    -48.16    |    241.96    |    140.76    |     1000     | ⏱️  Timeout 
    475      |   -5525.92   |    346.64    |   -1125.53   |    261.60    |   -383.05    |     1000     | ⏱️  Timeout 
    476      |   -6327.57   |   -841.01    |    116.46    |    211.79    |    -45.79    |     1000     | ⏱️  Timeout 
    477      |   -5787.61   |    318.01    |    54.53     |    203.12    |   -613.31    |     1000     | ⏱️  Timeout 
    478      |   -5434.73   |   -222.97    |    -51.02    |    98.29     |    73.63     |     1000     | ⏱️  Timeout 
    479      |   -5076.51   |    336.58    |    86.83     |    432.93    |    88.96     |     1000     | ⏱️  Timeout 
    480      |   -5934.82   |    340.59    |    72.79     |    339.33    |   -292.48    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 480]: Actor Loss=16.4780, Critic Loss=1.8960, Alpha=0.0661, TD-error=0.9895, Beta=1.0000
    481      |   -5374.93   |    -50.23    |   -673.69    |    101.20    |   -107.06    |     1000     | ⏱️  Timeout 
    482      |   -6125.80   |    311.19    |   -785.59    |    196.70    |    285.23    |     1000     | ⏱️  Timeout 
    483      |   -5807.16   |    155.64    |   -121.41    |    61.20     |    188.22    |     1000     | ⏱️  Timeout 
    484      |   -5346.81   |    220.96    |    124.25    |    316.61    |    71.96     |     1000     | ⏱️  Timeout 
    485      |   -5339.93   |    317.94    |     6.66     |    261.45    |    -30.75    |     1000     | ⏱️  Timeout 
    486      |   -4710.93   |    110.30    |    223.05    |    316.58    |   -264.48    |     1000     | ⏱️  Timeout 
    487      |   -5705.63   |    197.70    |    75.45     |    231.50    |   -569.27    |     1000     | ⏱️  Timeout 
    488      |   -5376.29   |    334.37    |    147.94    |    202.65    |   -408.73    |     1000     | ⏱️  Timeout 
    489      |   -8827.09   |    54.04     |    -13.20    |   -3349.09   |   -214.43    |     1000     | ⏱️  Timeout 
    490      |   -4507.02   |    326.37    |    65.61     |    73.87     |    265.17    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 490]: Actor Loss=16.6674, Critic Loss=1.5022, Alpha=0.0678, TD-error=0.9545, Beta=1.0000
    491      |   -6018.11   |    15.91     |    -61.66    |    147.75    |    140.04    |     1000     | ⏱️  Timeout 
    492      |   -5567.08   |   -200.39    |   -266.33    |   -247.97    |   -516.70    |     1000     | ⏱️  Timeout 
    493      |   -4257.65   |    323.92    |    114.56    |    198.38    |    415.12    |     1000     | ⏱️  Timeout 
    494      |   -5886.51   |    67.88     |    -11.84    |    215.14    |    278.70    |     1000     | ⏱️  Timeout 
    495      |   -5142.73   |    200.45    |    35.89     |    100.48    |    35.43     |     1000     | ⏱️  Timeout 
    496      |   -5456.62   |    96.42     |    -77.24    |    240.00    |    47.04     |     1000     | ⏱️  Timeout 
    497      |   -5444.12   |    251.81    |   -111.77    |    57.90     |    62.05     |     1000     | ⏱️  Timeout 
    498      |   -6201.62   |    243.43    |   -1572.67   |    33.88     |    247.20    |     1000     | ⏱️  Timeout 
    499      |   -5256.30   |    170.82    |     4.68     |    222.20    |    28.59     |     1000     | ⏱️  Timeout 
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_173015/plots/follower_reward.png
