📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_112631/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    223      |    614.63    |    -32.40    |    -32.65    |    -29.88    |    -45.29    |      56      |  ✅ Success  
    224      |    -1.37     |   -125.37    |   -122.65    |   -110.54    |   -162.71    |     163      |  ✅ Success  
    225      |    655.68    |    -30.10    |    -22.50    |    -34.79    |    -25.13    |      53      |  ✅ Success  
    226      |    755.88    |    -19.67    |    -17.38    |    -37.00    |    -15.65    |      35      |  ✅ Success  
    227      |    659.09    |    -37.24    |    -42.27    |    -48.09    |    -25.87    |      58      |  ✅ Success  
    228      |   -143.56    |   -133.65    |   -140.44    |   -117.72    |   -170.95    |     216      |  ✅ Success  
    229      |    555.09    |   -109.72    |    -65.19    |    -47.90    |    -27.60    |      52      |  ✅ Success  
    230      |    557.37    |    -34.09    |    -34.66    |    -51.01    |    -35.88    |      54      |  ✅ Success  
  📊 统计 [Ep 230]: Actor Loss=13.6832, Critic Loss=318.4424, Alpha=0.1718, TD-error=9.6760, Beta=1.0000
    231      |   -654.04    |   -122.72    |   -154.07    |   -145.60    |   -244.98    |     258      |  ✅ Success  
    232      |    369.45    |    -20.36    |    -35.49    |    -49.13    |    -47.04    |      99      |  ✅ Success  
    233      |    510.73    |    -26.94    |    -62.86    |    -32.43    |    -28.10    |      74      |  ✅ Success  
    234      |   -653.60    |   -201.95    |   -185.57    |   -295.74    |   -367.72    |     250      |  ✅ Success  
    235      |    614.93    |    -5.76     |    -44.47    |    -19.18    |    -17.70    |      79      |  ✅ Success  
    236      |    671.30    |    -22.98    |    -32.10    |    -85.72    |    -33.34    |      41      |  ✅ Success  
    237      |    629.86    |    -47.06    |    -28.92    |    -26.16    |    -57.81    |      50      |  ✅ Success  
    238      |    734.74    |    -16.22    |    -19.74    |    -80.02    |    -20.94    |      38      |  ✅ Success  
    239      |    628.11    |    -33.44    |    -37.46    |    -40.48    |    -17.20    |      59      |  ✅ Success  
    240      |    639.22    |    -28.51    |    -26.82    |    -49.27    |    -30.33    |      45      |  ✅ Success  
  📊 统计 [Ep 240]: Actor Loss=10.3270, Critic Loss=317.2246, Alpha=0.1696, TD-error=10.2346, Beta=1.0000
    241      |    165.28    |    -78.20    |    -65.77    |    -58.11    |    -41.79    |     121      |  ✅ Success  
    242      |    485.63    |    -43.24    |    -39.01    |    -35.40    |    -95.37    |      69      |  ✅ Success  
    243      |    296.20    |    -95.21    |   -113.69    |    -90.33    |    -96.29    |     104      |  ✅ Success  
    244      |    135.44    |    -90.39    |   -109.69    |   -135.64    |    -84.24    |     103      |  ✅ Success  
    245      |    325.95    |   -105.16    |   -180.87    |    -55.12    |    -44.80    |      65      |  ✅ Success  
    246      |    614.53    |    -38.51    |    -28.56    |    -36.10    |    -53.55    |      49      |  ✅ Success  
    247      |    608.18    |    -46.39    |    -33.26    |    -36.22    |    -69.54    |      52      |  ✅ Success  
    248      |    503.33    |    -67.72    |    -46.21    |    -54.21    |    -54.68    |      82      |  ✅ Success  
    249      |   -105.46    |   -153.93    |   -162.40    |   -152.34    |   -181.61    |     191      |  ✅ Success  
    250      |    670.69    |    -21.73    |    -47.26    |    -32.18    |    -81.99    |      43      |  ✅ Success  
  📊 统计 [Ep 250]: Actor Loss=8.7468, Critic Loss=368.0056, Alpha=0.1847, TD-error=9.8991, Beta=1.0000
    251      |   -404.78    |   -178.16    |   -182.98    |   -286.29    |   -301.60    |     189      |  ✅ Success  
    252      |   -383.72    |   -168.77    |   -187.70    |   -195.00    |   -163.77    |     224      |  ✅ Success  
    253      |    528.55    |    -53.91    |    -41.40    |    -58.31    |    -49.93    |      77      |  ✅ Success  
    254      |    62.43     |   -122.79    |   -121.06    |   -143.25    |   -127.53    |     156      |  ✅ Success  
    255      |     7.27     |    -91.26    |   -104.95    |    -92.07    |   -160.54    |      90      |  ✅ Success  
    256      |   -289.15    |    -74.85    |    -75.68    |   -121.03    |   -135.38    |     150      |  ✅ Success  
    257      |    416.85    |    -66.13    |    -60.06    |   -110.28    |    -54.80    |      69      |  ✅ Success  
    258      |    461.23    |    -43.36    |    -40.67    |    -53.40    |    -44.10    |      58      |  ✅ Success  
    259      |    676.26    |    -30.11    |    -24.95    |    -31.40    |    -57.08    |      43      |  ✅ Success  
    260      |   -109.37    |   -100.16    |   -212.41    |   -112.52    |   -124.02    |     145      |  ✅ Success  
  📊 统计 [Ep 260]: Actor Loss=11.0399, Critic Loss=337.0281, Alpha=0.1962, TD-error=9.7419, Beta=1.0000
    261      |    577.34    |    -38.63    |    -32.91    |    -43.11    |    -33.38    |      56      |  ✅ Success  
    262      |    711.37    |    -30.95    |    -36.53    |    -29.91    |    -19.45    |      43      |  ✅ Success  
    263      |    412.65    |    -10.98    |    -22.19    |    -38.53    |    -46.89    |      90      |  ✅ Success  
    264      |    364.83    |    -86.10    |   -261.47    |    -52.87    |    -59.75    |      81      |  ✅ Success  
    265      |    267.48    |    -54.12    |    -93.44    |   -115.47    |    -49.07    |      69      |  ✅ Success  
    266      |    -79.79    |   -175.12    |   -117.86    |   -163.11    |   -116.63    |     170      |  ✅ Success  
    267      |    585.61    |    -20.61    |   -113.43    |    -26.87    |    -86.31    |      50      |  ✅ Success  
    268      |    265.56    |    -81.43    |   -113.38    |    -89.22    |    -99.34    |      88      |  ✅ Success  
    269      |   -732.13    |   -201.65    |   -343.33    |   -305.13    |   -222.34    |     250      |  ✅ Success  
    270      |   -145.06    |    -75.48    |   -123.09    |    -87.34    |   -112.91    |     121      |  ✅ Success  
  📊 统计 [Ep 270]: Actor Loss=9.9093, Critic Loss=332.4646, Alpha=0.1982, TD-error=9.2749, Beta=1.0000
    271      |    143.30    |    -64.05    |    -80.16    |    -74.79    |    -94.97    |     105      |  ✅ Success  
    272      |    451.13    |    -57.25    |    -43.86    |    -56.07    |    -35.37    |      76      |  ✅ Success  
    273      |   -149.43    |    -94.82    |    -99.92    |    -88.11    |    -91.95    |     116      |  ✅ Success  
    274      |    512.78    |    -44.78    |    -35.59    |    -94.57    |    -61.54    |      65      |  ✅ Success  
    275      |   -581.60    |    -12.63    |    -6.47     |    -6.43     |    -6.02     |      9       |  ❌ Failure  
    276      |   -280.92    |    -92.54    |   -108.11    |   -179.77    |   -114.53    |     126      |  ✅ Success  
    277      |   -781.37    |   -135.93    |   -155.55    |   -179.13    |   -211.22    |     151      |  ✅ Success  
    278      |     3.16     |    -72.17    |    -65.00    |    -71.62    |    -95.29    |      99      |  ✅ Success  
    279      |    323.34    |    -57.96    |    -54.90    |    -85.80    |    -50.44    |      83      |  ✅ Success  
    280      |    10.62     |    -73.38    |    -74.43    |    -71.69    |    -96.17    |     115      |  ✅ Success  
  📊 统计 [Ep 280]: Actor Loss=8.2478, Critic Loss=366.9532, Alpha=0.2189, TD-error=10.1109, Beta=1.0000
    281      |    224.35    |   -172.02    |    -54.25    |    -85.18    |    -56.07    |      85      |  ✅ Success  
    282      |    373.56    |    -50.99    |    -56.90    |    -58.94    |    -64.35    |      70      |  ✅ Success  
    283      |    -53.37    |   -111.78    |    -94.07    |    -84.40    |   -174.70    |      91      |  ✅ Success  
    284      |    430.03    |    -80.00    |    -46.55    |    -43.19    |    -60.88    |      75      |  ✅ Success  
    285      |    688.83    |    -22.57    |    -87.66    |    -29.71    |    -28.91    |      46      |  ✅ Success  
    286      |   -1380.15   |   -160.51    |   -296.72    |   -145.96    |   -147.72    |     205      |  ✅ Success  
    287      |    675.93    |    -37.49    |    -32.97    |    -20.50    |    -21.50    |      48      |  ✅ Success  
    288      |   -843.05    |   -142.29    |   -141.80    |   -217.15    |   -138.33    |     182      |  ✅ Success  
    289      |    370.31    |   -151.71    |    -54.23    |    -74.83    |    -55.36    |      94      |  ✅ Success  
    290      |   -284.02    |   -113.83    |    -98.17    |    -83.98    |   -124.80    |     144      |  ✅ Success  
  📊 统计 [Ep 290]: Actor Loss=10.0183, Critic Loss=330.0925, Alpha=0.2172, TD-error=9.7392, Beta=1.0000
    291      |   -664.08    |   -147.36    |   -274.69    |   -152.20    |   -168.58    |     184      |  ✅ Success  
    292      |   -771.44    |    -18.67    |    -27.72    |    -15.46    |    -19.10    |      30      |  ❌ Failure  
    293      |    609.62    |    -40.46    |   -136.85    |    -34.29    |    -36.28    |      55      |  ✅ Success  
    294      |    -64.69    |    -50.57    |    -94.55    |    -79.85    |    -75.82    |     131      |  ✅ Success  
    295      |    504.56    |    -43.72    |    -40.06    |    -44.40    |    -35.67    |      71      |  ✅ Success  
    296      |    684.38    |    -31.49    |    -26.97    |    -26.75    |    -25.89    |      54      |  ✅ Success  
    297      |    362.68    |    -79.51    |    -51.21    |    -53.35    |    -62.08    |     109      |  ✅ Success  
    298      |    644.90    |    -33.53    |    -26.97    |    -44.97    |    -24.00    |      50      |  ✅ Success  
    299      |   -1150.12   |    -52.01    |    -45.39    |    -40.03    |    -64.17    |      55      |  ❌ Failure  
    300      |    673.21    |    -92.29    |    -43.10    |    -22.48    |    -33.53    |      46      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=11.8032, Critic Loss=324.2349, Alpha=0.2256, TD-error=9.8431, Beta=1.0000
    301      |    536.79    |    -28.79    |    -32.14    |    -38.27    |    -38.64    |      67      |  ✅ Success  
    302      |    633.44    |    -35.52    |    -38.65    |    -76.17    |    -36.22    |      48      |  ✅ Success  
    303      |   -728.51    |    -23.06    |    -19.98    |    -16.21    |    -18.34    |      28      |  ❌ Failure  
    304      |    25.41     |    -76.92    |    -69.42    |    -76.99    |    -84.68    |      92      |  ✅ Success  
    305      |    807.99    |    -21.73    |    -24.44    |    -22.78    |    -26.17    |      33      |  ✅ Success  
    306      |    625.75    |    -32.56    |    -58.72    |    -31.89    |    -33.27    |      51      |  ✅ Success  
    307      |   -541.57    |    -3.25     |    -3.31     |    -3.65     |    -5.08     |      5       |  ❌ Failure  
    308      |    518.69    |    -62.37    |    -40.17    |    -51.72    |    -48.34    |      60      |  ✅ Success  
    309      |   -2020.58   |   -281.27    |   -275.38    |   -223.77    |   -298.75    |     266      |  ✅ Success  
    310      |    536.62    |    -38.91    |    -88.73    |    -48.09    |    -33.38    |      58      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=12.7459, Critic Loss=327.4699, Alpha=0.2338, TD-error=9.7086, Beta=1.0000
    311      |    356.60    |    -44.11    |   -157.63    |    -53.77    |    -59.86    |      77      |  ✅ Success  
    312      |    692.32    |    -38.57    |    -30.62    |    -26.87    |    -20.76    |      53      |  ✅ Success  
    313      |    414.25    |    -48.45    |    -69.42    |    -50.78    |    -40.40    |      71      |  ✅ Success  
    314      |    398.39    |    -53.32    |    -52.57    |    -68.47    |    -47.40    |      63      |  ✅ Success  
    315      |    537.50    |    -40.24    |    -35.00    |    -41.98    |    -56.42    |      65      |  ✅ Success  
    316      |    580.47    |    -47.78    |    -29.70    |    -44.95    |    -42.66    |      64      |  ✅ Success  
    317      |    607.64    |    -34.27    |    -29.03    |    -34.92    |    -34.21    |      57      |  ✅ Success  
    318      |    379.53    |    -79.96    |    -69.60    |    -75.12    |    -70.94    |      90      |  ✅ Success  
    319      |    556.35    |    -45.20    |    -51.73    |    -44.46    |    -38.02    |      58      |  ✅ Success  
    320      |    49.46     |    -77.98    |    -69.33    |    -83.03    |    -80.51    |      94      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=10.9443, Critic Loss=375.3852, Alpha=0.2440, TD-error=10.2927, Beta=1.0000
    321      |    -9.50     |    -85.59    |    -65.07    |    -87.32    |    -96.46    |     101      |  ✅ Success  
    322      |    361.79    |    -99.13    |    -79.04    |    -60.71    |    -80.26    |     133      |  ✅ Success  
    323      |   -953.96    |   -215.47    |   -197.18    |   -276.08    |   -189.50    |     218      |  ✅ Success  
    324      |    132.82    |   -100.02    |    -81.77    |    -62.78    |    -64.15    |     102      |  ✅ Success  
    325      |    371.54    |    -33.56    |    -51.62    |    -55.62    |    -67.14    |      90      |  ✅ Success  
    326      |   -773.62    |   -184.26    |   -264.13    |   -144.75    |   -150.29    |     162      |  ✅ Success  
    327      |    441.27    |    -51.30    |    -42.26    |    -42.65    |    -43.89    |      66      |  ✅ Success  
    328      |   -238.20    |    -72.15    |   -109.55    |   -100.66    |   -120.01    |     144      |  ✅ Success  
    329      |   -559.31    |    -6.34     |    -3.27     |    -4.46     |    -6.27     |      8       |  ❌ Failure  
    330      |   -814.69    |    -13.16    |    -26.42    |    -17.44    |    -33.74    |      42      |  ❌ Failure  
  📊 统计 [Ep 330]: Actor Loss=8.7149, Critic Loss=389.4921, Alpha=0.2542, TD-error=10.8155, Beta=1.0000
    331      |    578.21    |    -38.01    |    -38.65    |    -39.76    |    -33.46    |      63      |  ✅ Success  
    332      |   -156.16    |   -105.86    |   -165.45    |   -126.91    |    -93.00    |     131      |  ✅ Success  
    333      |    556.68    |    -64.09    |    -58.58    |    -47.26    |    -69.65    |     112      |  ✅ Success  
    334      |   -320.02    |   -101.64    |   -111.45    |    -82.85    |   -190.73    |     134      |  ✅ Success  
    335      |    354.17    |    -72.10    |   -140.96    |    -69.66    |   -146.39    |      87      |  ✅ Success  
    336      |    389.13    |    -48.11    |    -48.69    |    -60.23    |    -88.62    |      90      |  ✅ Success  
    337      |   -1161.62   |    -43.74    |    -59.24    |    -19.71    |    -44.52    |      82      |  ❌ Failure  
    338      |    628.70    |    -38.66    |    -31.80    |    -37.99    |    -28.13    |      61      |  ✅ Success  
    339      |   -1774.64   |   -283.47    |   -349.68    |   -259.35    |   -314.36    |     230      |  ✅ Success  
    340      |   -4198.02   |   -448.90    |   -532.12    |   -509.16    |   -453.05    |     467      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=8.8595, Critic Loss=421.9536, Alpha=0.2932, TD-error=11.2316, Beta=1.0000
    341      |    633.09    |    -32.93    |    -27.79    |    -30.82    |    -30.67    |      52      |  ✅ Success  
    342      |    736.88    |    -30.23    |    -32.94    |    -41.91    |    -12.75    |      38      |  ✅ Success  
    343      |    311.62    |    -63.95    |    -49.44    |    -90.09    |    -50.40    |      92      |  ✅ Success  
    344      |   -1162.94   |   -191.51    |   -266.22    |   -164.75    |   -238.72    |     173      |  ✅ Success  
    345      |    300.96    |    -73.86    |    -48.61    |    -60.42    |    -81.23    |      83      |  ✅ Success  
    346      |   -429.55    |   -138.04    |   -169.64    |   -117.40    |   -131.99    |     147      |  ✅ Success  
    347      |   -657.30    |   -319.10    |   -160.03    |   -174.94    |   -156.83    |     166      |  ✅ Success  
    348      |   -2628.37   |   -427.27    |   -400.57    |   -617.22    |   -360.00    |     273      |  ✅ Success  
    349      |   -311.79    |   -127.24    |   -142.40    |   -195.44    |   -115.32    |     180      |  ✅ Success  
    350      |    325.91    |   -110.48    |    -60.89    |    -44.65    |    -57.87    |      74      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=10.0469, Critic Loss=351.8067, Alpha=0.2755, TD-error=9.7718, Beta=1.0000
    351      |   -861.20    |   -210.77    |   -201.86    |   -125.93    |   -165.84    |     205      |  ✅ Success  
    352      |    348.92    |    -58.73    |    -41.89    |    -82.78    |   -118.15    |      71      |  ✅ Success  
    353      |    586.25    |    -35.35    |    -31.05    |    -64.48    |    -27.10    |      60      |  ✅ Success  
    354      |   -781.89    |   -131.50    |   -265.83    |   -102.66    |   -274.05    |     180      |  ✅ Success  
    355      |   -336.57    |   -127.13    |   -164.28    |   -143.00    |   -149.93    |     145      |  ✅ Success  
    356      |    598.39    |    -60.58    |    -30.54    |    -32.26    |    -39.60    |      56      |  ✅ Success  
    357      |    384.37    |    -85.36    |   -114.78    |    -52.79    |    -62.35    |     106      |  ✅ Success  
    358      |    161.92    |   -118.23    |    -96.87    |    -93.10    |    -50.14    |     131      |  ✅ Success  
    359      |    568.97    |    -73.89    |    -32.07    |    -42.43    |    -50.40    |      70      |  ✅ Success  
    360      |    145.93    |    -63.25    |    -78.18    |    -82.30    |    -59.85    |      92      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=11.2331, Critic Loss=372.3908, Alpha=0.2556, TD-error=9.6815, Beta=1.0000
    361      |    643.13    |    -37.57    |    -86.84    |    -26.68    |    -31.87    |      53      |  ✅ Success  
    362      |    456.98    |    -41.13    |    -33.25    |    -52.44    |    -87.49    |      72      |  ✅ Success  
    363      |    468.12    |    -90.17    |    -61.62    |   -144.90    |    -17.49    |      67      |  ✅ Success  
    364      |    607.54    |    -63.62    |    -35.58    |    -66.86    |    -30.75    |      54      |  ✅ Success  
    365      |    405.85    |    -60.44    |    -56.12    |    -56.50    |    -48.42    |      71      |  ✅ Success  
    366      |   -1691.12   |   -623.05    |   -349.85    |   -301.64    |   -307.58    |     295      |  ✅ Success  
    367      |    15.19     |    -73.41    |    -59.81    |   -107.36    |    -77.63    |     100      |  ✅ Success  
    368      |    738.46    |    -33.06    |    -19.30    |    -70.70    |    -29.68    |      39      |  ✅ Success  
    369      |    580.59    |    -51.12    |    -41.84    |    -40.60    |    -42.83    |      79      |  ✅ Success  
    370      |    479.69    |    -39.60    |   -155.42    |    -36.94    |    -41.53    |      61      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=10.5491, Critic Loss=395.0660, Alpha=0.2528, TD-error=9.7062, Beta=1.0000
    371      |   -348.93    |   -189.92    |   -109.45    |   -118.78    |   -107.54    |     127      |  ✅ Success  
    372      |   -485.82    |   -111.82    |   -166.56    |   -122.16    |   -164.96    |     140      |  ✅ Success  
    373      |    328.02    |    -56.29    |   -100.39    |    -64.05    |    -52.90    |      72      |  ✅ Success  
    374      |    533.16    |   -105.06    |    -40.15    |    -37.21    |    -49.01    |      78      |  ✅ Success  
    375      |    786.52    |    -24.04    |    -4.69     |    -41.73    |    -21.74    |      39      |  ✅ Success  
    376      |    480.12    |    -41.24    |    -44.14    |    -44.65    |    -43.83    |      68      |  ✅ Success  
    377      |    -43.94    |   -145.56    |    -71.94    |    -67.17    |    -94.98    |     109      |  ✅ Success  
    378      |    469.52    |    -66.81    |    -62.81    |    -43.74    |    -50.83    |      83      |  ✅ Success  
    379      |   -1455.23   |   -242.04    |   -201.72    |   -163.16    |   -176.39    |     230      |  ✅ Success  
    380      |    373.33    |    -51.44    |    -59.47    |    -52.16    |    -48.74    |      77      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=8.6796, Critic Loss=400.0476, Alpha=0.2549, TD-error=10.3715, Beta=1.0000
    381      |    -77.21    |   -102.70    |   -116.72    |   -326.41    |    -97.06    |     119      |  ✅ Success  
    382      |    -18.13    |   -101.71    |    -92.96    |    -69.99    |   -100.35    |     101      |  ✅ Success  
    383      |    584.70    |    -36.66    |    -30.26    |    -45.86    |    -38.81    |      58      |  ✅ Success  
    384      |    723.42    |    -15.77    |    -19.43    |    -11.77    |    -23.01    |      50      |  ✅ Success  
    385      |    468.51    |    -46.92    |    -43.19    |    -51.30    |    -45.04    |      75      |  ✅ Success  
    386      |    579.68    |    -63.73    |    -30.73    |    -27.56    |    -30.80    |      54      |  ✅ Success  
    387      |    734.04    |    -27.47    |    -27.62    |    -19.35    |    -19.73    |      39      |  ✅ Success  
    388      |   -544.55    |    -3.30     |    -4.50     |    -3.95     |    -3.67     |      6       |  ❌ Failure  
    389      |    680.31    |    -44.46    |    -31.17    |    -46.66    |    -33.85    |      66      |  ✅ Success  
    390      |    789.72    |    -14.00    |    -13.84    |    -19.80    |    -17.36    |      34      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=8.8075, Critic Loss=397.2074, Alpha=0.2549, TD-error=9.9032, Beta=1.0000
    391      |    259.37    |   -161.04    |    -47.41    |   -395.82    |    -42.65    |     132      |  ✅ Success  
    392      |    376.20    |    -51.36    |    -56.56    |    -89.44    |    -44.67    |      77      |  ✅ Success  
    393      |    646.38    |    -26.43    |    -29.39    |    -26.03    |    -25.81    |      52      |  ✅ Success  
    394      |    12.06     |    -66.24    |   -132.68    |   -124.74    |    -89.36    |     106      |  ✅ Success  
    395      |    672.18    |    -52.83    |    -23.39    |    -33.70    |    -22.61    |      49      |  ✅ Success  
    396      |    397.04    |    -78.08    |    -82.41    |    -36.53    |   -132.16    |      67      |  ✅ Success  
    397      |    588.67    |    -36.71    |    -27.14    |    -98.54    |    -22.62    |      57      |  ✅ Success  
    398      |    601.39    |    -51.50    |    -50.03    |    -35.03    |    -80.10    |      72      |  ✅ Success  
    399      |    544.30    |    -44.58    |    -85.53    |    -34.26    |    -31.29    |      61      |  ✅ Success  
    400      |    542.28    |    -48.19    |   -150.97    |    -26.66    |    -20.26    |      60      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=6.6211, Critic Loss=390.8717, Alpha=0.2598, TD-error=10.9958, Beta=1.0000
    401      |    458.08    |    -36.55    |    -47.24    |    -44.81    |    -56.38    |      73      |  ✅ Success  
    402      |    656.88    |    -41.30    |    -31.27    |    -31.03    |    -29.68    |      53      |  ✅ Success  
    403      |    691.33    |    -29.41    |    -25.43    |    -23.34    |    -23.82    |      44      |  ✅ Success  
    404      |    809.20    |    -21.51    |    -16.43    |    -11.73    |    -23.84    |      36      |  ✅ Success  
    405      |    744.28    |    -23.36    |    -15.98    |    -49.42    |    -23.21    |      37      |  ✅ Success  
    406      |    283.53    |    -65.06    |   -113.74    |    -55.77    |    -64.95    |     104      |  ✅ Success  
    407      |    360.12    |    -63.01    |    -74.66    |    -53.85    |    -29.67    |      87      |  ✅ Success  
    408      |    257.71    |    -62.63    |    -74.24    |    -59.35    |   -222.21    |      96      |  ✅ Success  
    409      |    696.92    |    -29.10    |    -29.53    |    -35.23    |    -35.20    |      47      |  ✅ Success  
    410      |    154.64    |    -58.03    |    -76.51    |   -258.21    |    -62.79    |      87      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=2.1041, Critic Loss=437.0740, Alpha=0.2679, TD-error=11.6386, Beta=1.0000
    411      |    620.47    |    -13.92    |    -30.23    |   -113.11    |    -28.29    |      63      |  ✅ Success  
    412      |    381.60    |    -46.79    |    -44.21    |    -59.85    |    -82.83    |      68      |  ✅ Success  
    413      |    608.09    |    -45.25    |    -43.17    |    -37.91    |    -33.84    |      64      |  ✅ Success  
    414      |    740.83    |    -21.53    |    -18.05    |    -34.66    |    -14.19    |      39      |  ✅ Success  
    415      |   -140.25    |   -109.98    |   -129.03    |    -76.45    |    -83.50    |     202      |  ✅ Success  
    416      |   -172.05    |   -130.50    |   -136.64    |    -76.57    |   -106.63    |     169      |  ✅ Success  
    417      |   -211.99    |   -141.75    |   -120.75    |    -91.69    |   -128.79    |     128      |  ✅ Success  
    418      |    186.00    |    -55.80    |    -77.33    |   -104.95    |    -72.16    |      80      |  ✅ Success  
    419      |    764.06    |    -24.09    |    -23.77    |    -21.43    |    -25.73    |      49      |  ✅ Success  
    420      |    801.29    |    -19.96    |    -12.16    |    -13.87    |    -19.49    |      34      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=1.6816, Critic Loss=418.4993, Alpha=0.2904, TD-error=11.5565, Beta=1.0000
    421      |   -248.44    |   -148.23    |   -140.01    |   -113.11    |   -140.18    |     190      |  ✅ Success  
    422      |    332.58    |    -57.24    |    -67.38    |    -56.73    |    -63.82    |     103      |  ✅ Success  
    423      |    647.96    |    -36.97    |    -20.77    |    -32.65    |   -110.83    |      48      |  ✅ Success  
    424      |    197.35    |    -66.31    |    -76.01    |    -47.53    |    -58.28    |     115      |  ✅ Success  
    425      |    558.27    |    -40.12    |    -41.69    |    -36.59    |    -33.97    |      75      |  ✅ Success  
    426      |    346.88    |    -48.32    |    -62.66    |   -134.87    |    -45.52    |     121      |  ✅ Success  
    427      |    636.22    |    -30.10    |    -40.88    |    -52.34    |    -25.27    |      50      |  ✅ Success  
    428      |    594.16    |    -34.74    |   -106.46    |    -39.08    |    -30.09    |      57      |  ✅ Success  
    429      |   -435.18    |   -231.62    |   -114.35    |   -119.71    |   -224.87    |     149      |  ✅ Success  
    430      |    515.63    |    -29.07    |    -33.43    |    -24.40    |   -131.62    |      75      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-1.4903, Critic Loss=440.9359, Alpha=0.3058, TD-error=12.3527, Beta=1.0000
    431      |   -889.41    |   -178.40    |   -215.87    |   -227.44    |   -165.67    |     182      |  ✅ Success  
    432      |    589.00    |    -16.97    |    -29.26    |    -61.32    |    -71.14    |      61      |  ✅ Success  
    433      |   -428.23    |   -133.25    |   -124.69    |   -128.71    |    -97.82    |     188      |  ✅ Success  
    434      |    455.73    |    -93.46    |    -53.64    |    -47.32    |    -37.30    |      56      |  ✅ Success  
    435      |    693.51    |    -30.69    |    -44.57    |    -28.05    |    -23.37    |      40      |  ✅ Success  
    436      |    412.59    |    -71.61    |    -60.00    |   -179.64    |    -77.41    |     128      |  ✅ Success  
    437      |    529.86    |    -44.70    |    -46.60    |    -68.86    |    -35.72    |      67      |  ✅ Success  
    438      |    570.18    |    -37.73    |    -41.09    |    -33.85    |    -34.63    |      54      |  ✅ Success  
    439      |    265.80    |    -55.83    |    -59.68    |    -63.40    |    -43.32    |     100      |  ✅ Success  
    440      |    680.67    |    -32.42    |    -28.54    |    -25.82    |    -23.46    |      46      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-3.2603, Critic Loss=405.4917, Alpha=0.3290, TD-error=12.1031, Beta=1.0000
    441      |    766.76    |    -31.68    |    -37.97    |    -26.29    |    -18.15    |      36      |  ✅ Success  
    442      |    498.66    |    -44.32    |    -40.00    |    -46.95    |    -76.54    |      65      |  ✅ Success  
    443      |    395.75    |   -134.52    |    -43.25    |    -37.03    |    -52.98    |      69      |  ✅ Success  
    444      |    290.33    |    -53.11    |    -69.11    |    -37.23    |   -108.24    |     104      |  ✅ Success  
    445      |    574.94    |    -33.47    |    -41.01    |    -36.91    |    -43.23    |      57      |  ✅ Success  
    446      |    636.66    |    -34.69    |    -33.08    |    -40.94    |    -11.17    |      58      |  ✅ Success  
    447      |    581.70    |    -38.20    |    -36.86    |    -30.88    |    -30.19    |      58      |  ✅ Success  
    448      |    754.31    |    -21.96    |    -16.99    |    -16.54    |    -21.71    |      40      |  ✅ Success  
    449      |    36.87     |   -135.19    |   -138.47    |   -100.26    |   -112.59    |     133      |  ✅ Success  
    450      |    818.76    |    -37.27    |    -16.60    |    -23.51    |    -22.00    |      27      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-6.3891, Critic Loss=538.5720, Alpha=0.3575, TD-error=12.6479, Beta=1.0000
    451      |    751.29    |    -29.98    |    -15.29    |    -16.68    |    -17.00    |      44      |  ✅ Success  
    452      |    812.38    |    -28.25    |    -18.27    |    -13.24    |    -22.36    |      27      |  ✅ Success  
    453      |    641.68    |    -22.78    |    -32.34    |    -29.37    |    -49.65    |      42      |  ✅ Success  
    454      |    818.22    |    -20.06    |    -51.95    |    -10.85    |    -15.80    |      29      |  ✅ Success  
    455      |    452.18    |    -54.67    |    -92.11    |    -43.53    |    -37.87    |      67      |  ✅ Success  
    456      |    606.30    |    -42.09    |    -34.89    |    -18.45    |    -38.10    |      59      |  ✅ Success  
    457      |    193.00    |    -79.31    |    -55.68    |    -59.23    |    -75.15    |      87      |  ✅ Success  
    458      |    672.79    |    -38.73    |    -40.78    |    -29.20    |    -51.84    |      57      |  ✅ Success  
