📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_105838/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    299      |    785.02    |    -14.91    |    -26.82    |      39      |  ✅ Success  
    300      |    685.93    |    -22.65    |    -41.37    |      53      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-94.4809, Critic Loss=855.8633, Alpha=1.2398, TD-error=32.9451, Beta=1.0000
    301      |    639.73    |    -69.26    |    -47.61    |      51      |  ✅ Success  
    302      |    576.08    |    -92.11    |    -46.46    |      70      |  ✅ Success  
    303      |    219.02    |   -114.27    |    -96.98    |     151      |  ✅ Success  
    304      |   -694.52    |    -17.86    |    -12.60    |      21      |  ❌ Failure  
    305      |    742.29    |    -22.74    |    -63.24    |      42      |  ✅ Success  
    306      |    650.79    |    -37.08    |    -31.99    |      57      |  ✅ Success  
    307      |   -554.00    |    -5.75     |    -6.29     |      8       |  ❌ Failure  
    308      |    453.17    |    -72.61    |   -112.23    |      77      |  ✅ Success  
    309      |    839.51    |    -15.35    |    -18.66    |      33      |  ✅ Success  
    310      |    514.43    |    -81.70    |    -45.93    |      64      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-89.4710, Critic Loss=1053.8417, Alpha=1.2355, TD-error=35.6889, Beta=1.0000
    311      |    582.77    |    -45.81    |    -45.55    |      64      |  ✅ Success  
    312      |    770.43    |    -17.85    |    -27.57    |      44      |  ✅ Success  
    313      |    509.93    |    -38.84    |    -65.36    |      79      |  ✅ Success  
    314      |    683.79    |    -25.24    |    -29.60    |      48      |  ✅ Success  
    315      |   -596.28    |    -9.21     |    -9.24     |      12      |  ❌ Failure  
    316      |    594.53    |    -30.40    |    -34.27    |      64      |  ✅ Success  
    317      |   -855.33    |    -21.98    |    -39.99    |      40      |  ❌ Failure  
    318      |    439.16    |    -47.08    |    -64.86    |      87      |  ✅ Success  
    319      |   -570.75    |    -7.05     |    -5.41     |      9       |  ❌ Failure  
    320      |    508.51    |    -40.34    |    -62.28    |      62      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-80.9352, Critic Loss=1074.5317, Alpha=1.1942, TD-error=35.4380, Beta=1.0000
    321      |    438.99    |    -58.00    |    -61.67    |      72      |  ✅ Success  
    322      |    532.16    |    -34.98    |    -73.43    |      72      |  ✅ Success  
    323      |    721.57    |    -25.48    |    -25.86    |      42      |  ✅ Success  
    324      |    651.22    |    -39.82    |    -26.88    |      55      |  ✅ Success  
    325      |    598.56    |    -54.63    |    -31.39    |      86      |  ✅ Success  
    326      |    832.46    |    -15.30    |    -21.29    |      35      |  ✅ Success  
    327      |    568.91    |    -42.08    |    -47.43    |      88      |  ✅ Success  
    328      |    632.19    |    -28.92    |    -28.88    |      63      |  ✅ Success  
    329      |    733.40    |    -27.13    |    -30.83    |      63      |  ✅ Success  
    330      |    537.10    |    -67.63    |    -49.73    |     101      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-72.5107, Critic Loss=1100.7535, Alpha=1.2001, TD-error=34.1491, Beta=1.0000
    331      |    662.94    |    -26.47    |    -39.19    |      59      |  ✅ Success  
    332      |    558.06    |    -33.92    |    -58.66    |      70      |  ✅ Success  
    333      |    762.15    |    -26.53    |    -34.22    |      44      |  ✅ Success  
    334      |    296.10    |    -77.72    |    -69.54    |      80      |  ✅ Success  
    335      |    739.61    |    -35.88    |    -28.00    |      47      |  ✅ Success  
    336      |    670.26    |    -21.72    |    -53.55    |      57      |  ✅ Success  
    337      |    586.20    |    -30.80    |    -96.68    |      67      |  ✅ Success  
    338      |    665.78    |    -49.80    |    -18.07    |      57      |  ✅ Success  
    339      |    624.39    |    -33.32    |    -41.06    |      59      |  ✅ Success  
    340      |    720.98    |    -23.13    |    -31.92    |      50      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-67.2665, Critic Loss=1080.1852, Alpha=1.1823, TD-error=35.0070, Beta=1.0000
    341      |    707.39    |    -24.53    |    -27.76    |      49      |  ✅ Success  
    342      |    790.51    |    -40.15    |    -13.13    |      41      |  ✅ Success  
    343      |    400.60    |    -60.22    |    -35.02    |      87      |  ✅ Success  
    344      |    589.78    |    -52.34    |    -61.69    |      75      |  ✅ Success  
    345      |    796.41    |    -16.60    |    -22.88    |      41      |  ✅ Success  
    346      |    736.74    |    -20.27    |    -30.28    |      45      |  ✅ Success  
    347      |    629.77    |    -27.71    |    -43.51    |      54      |  ✅ Success  
    348      |    716.11    |    -21.90    |    -28.15    |      43      |  ✅ Success  
    349      |    798.00    |    -26.40    |    -27.19    |      37      |  ✅ Success  
    350      |    684.49    |    -38.75    |    -49.11    |      56      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-62.2722, Critic Loss=976.9970, Alpha=1.1802, TD-error=32.8075, Beta=1.0000
    351      |    488.50    |    -44.82    |    -49.31    |      76      |  ✅ Success  
    352      |    340.43    |    -73.64    |    -66.87    |     103      |  ✅ Success  
    353      |    728.90    |    -71.96    |    -27.53    |      42      |  ✅ Success  
    354      |    303.77    |    -64.80    |    -82.35    |     126      |  ✅ Success  
    355      |    612.96    |    -87.56    |    -16.51    |      62      |  ✅ Success  
    356      |    715.71    |    -34.39    |    -44.07    |      54      |  ✅ Success  
    357      |    601.59    |    -52.04    |    -19.78    |      68      |  ✅ Success  
    358      |    614.96    |    -35.21    |    -53.54    |      75      |  ✅ Success  
    359      |    647.55    |    -38.88    |    -28.07    |      55      |  ✅ Success  
    360      |    504.45    |   -159.03    |    -54.97    |      73      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-57.7492, Critic Loss=1117.3930, Alpha=1.1285, TD-error=34.2772, Beta=1.0000
    361      |    647.49    |    -24.98    |    -40.65    |      58      |  ✅ Success  
    362      |    687.84    |    -23.78    |    -45.92    |      56      |  ✅ Success  
    363      |    651.45    |    -47.32    |    -34.10    |      60      |  ✅ Success  
    364      |    699.72    |    -18.02    |    -29.92    |      53      |  ✅ Success  
    365      |    764.50    |    -25.73    |    -27.94    |      37      |  ✅ Success  
    366      |    637.69    |    -28.44    |    -88.03    |      46      |  ✅ Success  
    367      |    728.13    |    -24.93    |    -25.67    |      44      |  ✅ Success  
    368      |    756.95    |    -26.04    |    -22.24    |      48      |  ✅ Success  
    369      |    713.56    |    -33.21    |    -23.90    |      54      |  ✅ Success  
    370      |    772.91    |    -26.22    |    -26.98    |      42      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-58.7058, Critic Loss=1093.6614, Alpha=1.1705, TD-error=32.7312, Beta=1.0000
    371      |    262.80    |   -103.03    |   -157.07    |     144      |  ✅ Success  
    372      |    598.03    |    -38.26    |    -47.86    |      61      |  ✅ Success  
    373      |    605.40    |    -31.43    |    -47.30    |      58      |  ✅ Success  
    374      |    523.14    |    -45.15    |    -58.22    |      85      |  ✅ Success  
    375      |    548.52    |    -36.64    |    -52.07    |      55      |  ✅ Success  
    376      |    431.02    |    -45.36    |    -65.37    |      76      |  ✅ Success  
    377      |   -356.29    |   -191.15    |   -251.41    |     183      |  ✅ Success  
    378      |    633.05    |    -63.11    |    -38.18    |      57      |  ✅ Success  
    379      |    443.94    |    -43.09    |    -54.86    |      61      |  ✅ Success  
    380      |    709.96    |    -32.16    |    -44.39    |      61      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-62.0309, Critic Loss=1083.7914, Alpha=1.1904, TD-error=34.1663, Beta=1.0000
    381      |    642.76    |    -32.60    |    -45.02    |      71      |  ✅ Success  
    382      |    660.28    |    -23.19    |    -23.04    |      53      |  ✅ Success  
    383      |    497.98    |    -53.23    |    -58.99    |      67      |  ✅ Success  
    384      |    707.03    |    -49.52    |    -8.74     |      55      |  ✅ Success  
    385      |    659.76    |    -33.76    |    -30.36    |      60      |  ✅ Success  
    386      |    595.80    |    -30.10    |    -40.64    |      62      |  ✅ Success  
    387      |    513.84    |    -45.50    |    -58.87    |      64      |  ✅ Success  
    388      |    698.08    |    -27.43    |    -23.79    |      50      |  ✅ Success  
    389      |    780.33    |    -23.04    |    -22.75    |      45      |  ✅ Success  
    390      |    588.14    |    -41.22    |    -61.42    |      65      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-58.8864, Critic Loss=1018.6727, Alpha=1.2205, TD-error=32.5421, Beta=1.0000
    391      |    283.77    |    -82.87    |    -85.92    |     121      |  ✅ Success  
    392      |    551.97    |    -42.21    |    -46.28    |      79      |  ✅ Success  
    393      |    543.10    |    -47.79    |    -54.12    |      98      |  ✅ Success  
    394      |    580.97    |    -37.22    |    -43.70    |      62      |  ✅ Success  
    395      |    344.53    |    -53.84    |    -52.54    |      80      |  ✅ Success  
    396      |    534.96    |    -77.04    |    -44.21    |      83      |  ✅ Success  
    397      |    637.63    |    -28.41    |    -40.51    |      59      |  ✅ Success  
    398      |    749.32    |    -15.00    |    -87.98    |      41      |  ✅ Success  
    399      |    707.61    |    -22.86    |    -27.90    |      51      |  ✅ Success  
    400      |    793.24    |    -22.78    |    -24.90    |      48      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-55.7345, Critic Loss=1177.2410, Alpha=1.2384, TD-error=34.4531, Beta=1.0000
    401      |   -714.18    |    -26.31    |    -26.37    |      25      |  ❌ Failure  
    402      |   -527.79    |    -3.16     |    -3.55     |      4       |  ❌ Failure  
    403      |   -7489.16   |   -974.30    |   -1033.04   |     772      |  ✅ Success  
    404      |   -7829.09   |   -1437.09   |   -1121.77   |     865      |  ✅ Success  
    405      |    761.94    |    -25.68    |    -23.32    |      38      |  ✅ Success  
    406      |    753.10    |    -18.78    |    -26.72    |      45      |  ✅ Success  
    407      |    631.23    |    -90.74    |    -37.15    |      51      |  ✅ Success  
    408      |    818.72    |    -15.94    |    -27.27    |      39      |  ✅ Success  
    409      |    805.98    |    -20.38    |    -23.55    |      42      |  ✅ Success  
    410      |    690.27    |    -76.98    |    -61.38    |      40      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-58.6543, Critic Loss=1099.2165, Alpha=1.2255, TD-error=31.6071, Beta=1.0000
    411      |    443.92    |    -59.31    |    -55.17    |      90      |  ✅ Success  
    412      |    692.79    |    -33.13    |    -26.04    |      49      |  ✅ Success  
    413      |    453.00    |    -84.28    |    -54.78    |      89      |  ✅ Success  
    414      |    786.67    |    -19.08    |    -14.83    |      40      |  ✅ Success  
    415      |    711.46    |    -35.45    |    -25.34    |      53      |  ✅ Success  
    416      |    639.62    |    -34.17    |    -43.22    |      64      |  ✅ Success  
    417      |  -11437.32   |   -1242.27   |   -1034.81   |     1000     | ⏱️  Timeout 
    418      |  -10934.89   |   -1167.71   |   -1024.58   |     1000     | ⏱️  Timeout 
    419      |    791.86    |    -19.63    |    -31.29    |      36      |  ✅ Success  
    420      |    667.13    |    -40.37    |    -26.74    |      48      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-71.5677, Critic Loss=864.7631, Alpha=1.1185, TD-error=29.0648, Beta=1.0000
    421      |    765.95    |    -13.97    |    -34.31    |      39      |  ✅ Success  
    422      |    697.49    |    -21.92    |    -34.57    |      50      |  ✅ Success  
    423      |    568.46    |    -69.90    |    -44.60    |      59      |  ✅ Success  
    424      |    675.97    |    -27.72    |    -32.50    |      56      |  ✅ Success  
    425      |    779.46    |    -12.07    |    -19.16    |      42      |  ✅ Success  
    426      |    722.82    |    -23.75    |    -19.63    |      52      |  ✅ Success  
    427      |    627.81    |    -27.01    |    -26.32    |      60      |  ✅ Success  
    428      |    686.54    |    -40.60    |    -32.83    |      49      |  ✅ Success  
    429      |    -41.69    |   -105.58    |   -114.00    |     120      |  ✅ Success  
    430      |    664.82    |    -22.00    |    -36.05    |      59      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-79.1004, Critic Loss=930.8995, Alpha=1.1246, TD-error=28.4933, Beta=1.0000
    431      |    740.56    |    -18.09    |    -25.03    |      43      |  ✅ Success  
    432      |    717.58    |    -21.92    |    -28.02    |      46      |  ✅ Success  
    433      |   -5101.33   |   -669.36    |   -683.86    |     601      |  ✅ Success  
    434      |    582.78    |    -32.44    |    -48.83    |      52      |  ✅ Success  
    435      |    750.39    |    -86.85    |    -21.83    |      34      |  ✅ Success  
    436      |    652.56    |    -36.60    |    -39.65    |      54      |  ✅ Success  
    437      |    753.67    |    -22.43    |    -13.53    |      41      |  ✅ Success  
    438      |    681.54    |    -22.21    |    -22.54    |      49      |  ✅ Success  
    439      |   -1337.39   |   -275.43    |   -262.97    |     258      |  ✅ Success  
    440      |    793.08    |    -18.76    |    -22.08    |      35      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-83.6008, Critic Loss=993.9444, Alpha=1.1539, TD-error=28.8029, Beta=1.0000
    441      |    434.19    |    -65.95    |    -67.53    |      69      |  ✅ Success  
    442      |    625.43    |    -34.27    |    -34.86    |      48      |  ✅ Success  
    443      |    32.79     |   -135.03    |    -91.95    |     105      |  ✅ Success  
    444      |    689.52    |    -24.50    |    -26.68    |      48      |  ✅ Success  
    445      |    771.69    |    -25.59    |    -49.47    |      33      |  ✅ Success  
    446      |    721.23    |    -21.67    |    -46.36    |      44      |  ✅ Success  
    447      |    615.63    |    -88.04    |    -28.58    |      54      |  ✅ Success  
    448      |    824.09    |    -60.79    |    -21.02    |      27      |  ✅ Success  
    449      |    706.84    |    -33.86    |    -27.81    |      41      |  ✅ Success  
    450      |    814.56    |    -25.83    |    -25.28    |      30      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-89.2682, Critic Loss=950.0050, Alpha=1.1212, TD-error=29.6456, Beta=1.0000
    451      |    766.29    |    -18.66    |    -21.51    |      44      |  ✅ Success  
    452      |    709.78    |    -66.77    |    -55.38    |      72      |  ✅ Success  
    453      |    683.62    |    -31.91    |    -34.45    |      45      |  ✅ Success  
    454      |    710.47    |    -39.25    |    -46.00    |      44      |  ✅ Success  
    455      |   -570.58    |    -6.01     |    -5.53     |      11      |  ❌ Failure  
    456      |    742.09    |    -28.03    |    -26.10    |      41      |  ✅ Success  
    457      |    554.83    |    -38.43    |    -49.01    |      57      |  ✅ Success  
    458      |    703.37    |    -59.02    |    -33.00    |      49      |  ✅ Success  
    459      |    577.19    |    -39.43    |    -42.03    |      53      |  ✅ Success  
    460      |    782.65    |    -45.61    |    -17.30    |      34      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-102.0422, Critic Loss=1104.8967, Alpha=1.1361, TD-error=32.3737, Beta=1.0000
    461      |    763.16    |    -20.24    |    -28.37    |      43      |  ✅ Success  
    462      |    821.02    |    -17.76    |    -19.52    |      32      |  ✅ Success  
    463      |    741.28    |    -23.41    |    -60.38    |      48      |  ✅ Success  
    464      |    754.98    |    -18.41    |    -22.34    |      39      |  ✅ Success  
    465      |    806.44    |    -17.45    |    -19.42    |      37      |  ✅ Success  
    466      |    802.12    |    -17.46    |    -77.56    |      39      |  ✅ Success  
    467      |    726.42    |    -23.19    |    -26.56    |      43      |  ✅ Success  
    468      |    748.75    |    -29.41    |    -32.21    |      43      |  ✅ Success  
    469      |    736.45    |    -28.06    |    -23.26    |      51      |  ✅ Success  
    470      |    692.63    |    -22.06    |    -39.20    |      53      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-107.3147, Critic Loss=1108.6308, Alpha=1.1477, TD-error=30.9682, Beta=1.0000
    471      |    578.97    |    -36.30    |    -36.38    |      62      |  ✅ Success  
    472      |    522.73    |    -53.01    |    -48.99    |      64      |  ✅ Success  
    473      |    776.74    |    -21.57    |    -18.03    |      42      |  ✅ Success  
    474      |    600.99    |    -29.76    |    -42.62    |      61      |  ✅ Success  
    475      |    622.04    |    -31.25    |    -40.38    |      52      |  ✅ Success  
    476      |    793.60    |    -20.29    |    -39.25    |      36      |  ✅ Success  
    477      |    321.29    |    -58.10    |    -67.46    |      87      |  ✅ Success  
    478      |    -62.82    |   -110.72    |    -82.67    |     119      |  ✅ Success  
    479      |    608.30    |    -50.23    |    -64.21    |      57      |  ✅ Success  
    480      |    700.22    |    -22.59    |    -23.82    |      53      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-108.9306, Critic Loss=1073.0702, Alpha=1.1709, TD-error=31.1601, Beta=1.0000
    481      |    639.68    |    -49.63    |    -66.15    |      75      |  ✅ Success  
    482      |    779.73    |    -21.38    |    -23.78    |      41      |  ✅ Success  
    483      |    819.36    |    -20.38    |    -20.36    |      31      |  ✅ Success  
    484      |    548.47    |    -53.08    |    -29.16    |      80      |  ✅ Success  
    485      |    824.18    |    -13.30    |    -19.25    |      32      |  ✅ Success  
    486      |    707.21    |    -26.55    |    -31.80    |      53      |  ✅ Success  
    487      |    723.17    |    -17.37    |    -27.86    |      42      |  ✅ Success  
    488      |    702.40    |    -17.04    |    -80.44    |      43      |  ✅ Success  
    489      |    544.63    |    -87.54    |    -42.60    |      60      |  ✅ Success  
    490      |    763.70    |    -22.10    |    -16.82    |      43      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-113.1363, Critic Loss=983.8714, Alpha=1.2241, TD-error=32.3096, Beta=1.0000
    491      |    744.50    |    -16.46    |    -24.57    |      41      |  ✅ Success  
    492      |   -532.60    |    -4.16     |    -2.05     |      5       |  ❌ Failure  
    493      |    503.94    |    -72.72    |    -66.32    |      64      |  ✅ Success  
    494      |    658.15    |    -57.23    |    -42.50    |      47      |  ✅ Success  
    495      |    610.66    |    -38.23    |    -39.66    |      52      |  ✅ Success  
    496      |    574.68    |    -32.20    |    -44.54    |      61      |  ✅ Success  
    497      |    743.87    |    -21.65    |    -14.06    |      46      |  ✅ Success  
    498      |    700.78    |    -32.00    |    -23.07    |      52      |  ✅ Success  
    499      |    663.29    |    -23.60    |    -96.66    |      48      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_105838/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_105838/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_105838/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251030_105838/plots/follower_reward.png
