
============================================================
🎓 开始训练
============================================================
  Leader × 1 | Follower × 2 | Episodes: 500
  配置已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/config.yaml
  日志已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/training_20251025_160056.log
============================================================

Episode 493, Steps:   41, Total:  893.87, Leader:  903.45, [F0: -14.33, F1: 4.74] - ✓ success
Episode 494, Steps:   43, Total:  910.82, Leader:  903.56, [F0: 1.95, F1: 5.32] - ✓ success
Episode 495, Steps:   28, Total:  895.57, Leader:  937.21, [F0: -3.74, F1: -37.90] - ✓ success
Episode 496, Steps:   35, Total:  904.14, Leader:  929.75, [F0: -0.56, F1: -25.06] - ✓ success
Episode 497, Steps:   38, Total:  923.83, Leader:  922.07, [F0: 0.27, F1: 1.49] - ✓ success
Episode 498, Steps:   34, Total:  932.47, Leader:  927.38, [F0: -3.70, F1: 8.78] - ✓ success
Episode 499, Steps:   38, Total:  901.19, Leader:  916.06, [F0: -5.27, F1: -9.60] - ✓ success
训练曲线已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/training_curve.png

✅ 训练完成! 共500轮
总平均奖励: -51.35
  - Leader平均: 166.33
  - Follower平均: -108.84
总最佳奖励: 958.40
模型已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower
训练数据已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/MASAC_new1
训练日志已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/2follower/training_20251025_160056.log
