📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_123218/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    299      |    740.83    |    -39.80    |    -36.68    |     164      |  ✅ Success  
    300      |    966.32    |    -5.15     |    -7.19     |      73      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-84.6188, Critic Loss=252.2509, Alpha=1.0535, TD-error=16.1827, Beta=1.0000
    301      |   -2046.39   |   -439.13    |   -454.35    |     755      |  ❌ Failure  
    302      |    971.02    |    -6.14     |    -6.75     |      53      |  ✅ Success  
    303      |    826.41    |    -20.15    |    -35.41    |     128      |  ✅ Success  
    304      |    425.20    |   -139.75    |   -124.11    |     404      |  ✅ Success  
    305      |    985.61    |    -1.89     |    -3.12     |      39      |  ✅ Success  
    306      |   -694.76    |    -50.27    |    -60.20    |     139      |  ❌ Failure  
    307      |    912.12    |    -20.45    |    -15.13    |      96      |  ✅ Success  
    308      |    924.75    |    -44.68    |    -8.50     |      83      |  ✅ Success  
    309      |    962.48    |    -4.64     |    -6.94     |      48      |  ✅ Success  
    310      |    511.47    |   -110.69    |    -66.89    |     305      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-99.7690, Critic Loss=324.5140, Alpha=1.2951, TD-error=19.6529, Beta=1.0000
    311      |   -209.83    |   -290.26    |   -360.02    |     703      |  ✅ Success  
    312      |    875.15    |    -19.22    |    -17.64    |     138      |  ✅ Success  
    313      |    800.09    |    -51.81    |    -29.08    |     147      |  ✅ Success  
    314      |    968.74    |    -6.55     |    -12.27    |      52      |  ✅ Success  
    315      |    924.36    |    -21.14    |    -32.46    |     104      |  ✅ Success  
    316      |    470.84    |    -95.79    |   -119.39    |     333      |  ✅ Success  
    317      |    499.37    |   -100.40    |    -91.83    |     309      |  ✅ Success  
    318      |   -529.63    |    -3.55     |    -3.71     |      22      |  ❌ Failure  
    319      |   -883.73    |    -59.80    |    -56.05    |     223      |  ❌ Failure  
    320      |    867.44    |    -44.39    |    -14.91    |     105      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-84.6947, Critic Loss=288.0616, Alpha=1.3119, TD-error=16.6235, Beta=1.0000
    321      |    516.65    |    -79.09    |   -115.50    |     309      |  ✅ Success  
    322      |    548.99    |    -65.19    |    -98.46    |     307      |  ✅ Success  
    323      |    859.82    |    -13.82    |    -29.37    |      99      |  ✅ Success  
    324      |   -518.53    |    -1.41     |    -2.36     |      15      |  ❌ Failure  
    325      |    852.03    |    -17.11    |    -29.76    |     145      |  ✅ Success  
    326      |    908.32    |    -10.11    |    -24.01    |      93      |  ✅ Success  
    327      |    825.63    |    -21.09    |    -22.22    |     117      |  ✅ Success  
    328      |    340.59    |   -125.54    |   -105.90    |     405      |  ✅ Success  
    329      |    977.47    |    -2.21     |    -11.60    |      50      |  ✅ Success  
    330      |   -1412.64   |   -711.05    |   -436.42    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 330]: Actor Loss=-81.6356, Critic Loss=341.6425, Alpha=1.3955, TD-error=20.2202, Beta=1.0000
    331      |    845.64    |    -16.49    |    -21.00    |     129      |  ✅ Success  
    332      |    735.95    |    -54.86    |    -44.88    |     182      |  ✅ Success  
    333      |    551.63    |    -48.62    |    -82.75    |     299      |  ✅ Success  
    334      |    823.63    |    -18.73    |    -36.75    |     120      |  ✅ Success  
    335      |    777.15    |    -30.37    |    -46.87    |     143      |  ✅ Success  
    336      |    893.07    |    -22.23    |    -15.93    |     139      |  ✅ Success  
    337      |    160.69    |   -116.73    |   -184.76    |     591      |  ✅ Success  
    338      |    720.30    |    -39.38    |    -47.27    |     192      |  ✅ Success  
    339      |    737.95    |    -43.22    |    -28.16    |     167      |  ✅ Success  
    340      |    325.00    |    -92.49    |   -103.61    |     473      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-66.6508, Critic Loss=332.9357, Alpha=1.2876, TD-error=18.1461, Beta=1.0000
    341      |    876.85    |    -19.65    |    -25.40    |     161      |  ✅ Success  
    342      |    985.12    |    -2.81     |    -25.46    |      27      |  ✅ Success  
    343      |    902.33    |    -15.60    |    -21.08    |     112      |  ✅ Success  
    344      |    980.49    |    -2.65     |    -4.92     |      44      |  ✅ Success  
    345      |    927.47    |    -9.46     |    -9.18     |      84      |  ✅ Success  
    346      |    768.26    |    -29.37    |    -49.88    |     156      |  ✅ Success  
    347      |    898.12    |    -16.10    |    -24.50    |      96      |  ✅ Success  
    348      |    973.06    |    -5.49     |    -6.61     |      46      |  ✅ Success  
    349      |    574.52    |    -62.84    |    -54.14    |     285      |  ✅ Success  
    350      |    825.84    |    -27.97    |    -30.50    |     143      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-42.1189, Critic Loss=316.7706, Alpha=1.2567, TD-error=17.4771, Beta=1.0000
    351      |    846.18    |    -22.41    |    -19.93    |     104      |  ✅ Success  
    352      |    572.10    |    -72.14    |    -75.24    |     247      |  ✅ Success  
    353      |    846.78    |    -26.52    |    -21.12    |     126      |  ✅ Success  
    354      |    549.65    |   -120.06    |    -87.62    |     252      |  ✅ Success  
    355      |    811.10    |    -20.99    |    -29.24    |     148      |  ✅ Success  
    356      |    856.20    |    -43.12    |    -29.03    |     104      |  ✅ Success  
    357      |    583.55    |    -66.66    |   -103.49    |     258      |  ✅ Success  
    358      |    82.99     |   -197.26    |   -175.24    |     617      |  ✅ Success  
    359      |    797.44    |    -49.10    |    -38.36    |     127      |  ✅ Success  
    360      |    760.71    |    -36.40    |    -35.66    |     146      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-22.6429, Critic Loss=272.0083, Alpha=0.9380, TD-error=15.0611, Beta=1.0000
    361      |    930.78    |    -41.81    |    -19.25    |     136      |  ✅ Success  
    362      |   -1886.26   |   -634.31    |   -500.26    |     1000     | ⏱️  Timeout 
    363      |   -2082.59   |   -718.15    |   -536.01    |     1000     | ⏱️  Timeout 
    364      |   -1797.52   |   -484.26    |   -702.87    |     1000     | ⏱️  Timeout 
    365      |    851.77    |    -18.22    |    -16.18    |      97      |  ✅ Success  
    366      |    339.70    |   -243.15    |   -168.14    |     325      |  ✅ Success  
    367      |    794.86    |    -27.99    |    -41.23    |     146      |  ✅ Success  
    368      |    867.74    |    -15.11    |    -24.20    |     108      |  ✅ Success  
    369      |    571.50    |   -146.64    |   -114.49    |     270      |  ✅ Success  
    370      |    985.84    |    -3.13     |    -3.29     |      36      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-23.1164, Critic Loss=185.0607, Alpha=0.5762, TD-error=11.8407, Beta=1.0000
    371      |    848.00    |    -20.71    |    -19.55    |      99      |  ✅ Success  
    372      |    832.77    |    -40.68    |    -31.04    |      99      |  ✅ Success  
    373      |   -606.80    |   -314.35    |   -330.22    |     770      |  ✅ Success  
    374      |    870.85    |    -31.64    |    -28.84    |     104      |  ✅ Success  
    375      |    937.12    |    -8.72     |    -6.36     |      65      |  ✅ Success  
    376      |   -1973.97   |   -311.43    |   -473.86    |     1000     | ⏱️  Timeout 
    377      |    352.67    |   -187.84    |   -141.49    |     338      |  ✅ Success  
    378      |    -52.06    |   -283.84    |   -191.15    |     591      |  ✅ Success  
    379      |   -594.90    |    -14.41    |    -20.01    |      64      |  ❌ Failure  
    380      |   -738.84    |    -75.64    |    -45.07    |     177      |  ❌ Failure  
  📊 统计 [Ep 380]: Actor Loss=-32.7391, Critic Loss=186.1927, Alpha=0.5534, TD-error=11.7093, Beta=1.0000
    381      |   -2022.80   |   -363.59    |   -860.45    |     1000     | ⏱️  Timeout 
    382      |    707.76    |    -45.45    |    -59.31    |     172      |  ✅ Success  
    383      |   -2126.27   |   -394.91    |   -435.30    |     1000     | ⏱️  Timeout 
    384      |    416.90    |   -112.14    |   -293.09    |     261      |  ✅ Success  
    385      |   -2033.88   |   -376.40    |   -525.85    |     1000     | ⏱️  Timeout 
    386      |   -2059.26   |   -382.01    |   -491.92    |     1000     | ⏱️  Timeout 
    387      |   -2039.65   |   -406.75    |   -417.81    |     1000     | ⏱️  Timeout 
    388      |   -2007.43   |   -802.77    |   -698.76    |     1000     | ⏱️  Timeout 
    389      |    985.35    |    -2.72     |    -3.57     |      47      |  ✅ Success  
    390      |    126.92    |   -169.18    |   -173.53    |     417      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-24.4272, Critic Loss=121.6270, Alpha=0.2896, TD-error=8.1524, Beta=1.0000
    391      |   -1876.08   |   -293.86    |   -407.06    |     1000     | ⏱️  Timeout 
    392      |   -1724.81   |   -244.67    |   -405.75    |     1000     | ⏱️  Timeout 
    393      |    729.52    |    -31.22    |    -28.29    |     188      |  ✅ Success  
    394      |   -1888.35   |   -270.41    |   -380.81    |     1000     | ⏱️  Timeout 
    395      |   -1800.24   |   -248.27    |   -397.68    |     1000     | ⏱️  Timeout 
    396      |   -1650.43   |   -219.27    |   -204.66    |     1000     | ⏱️  Timeout 
    397      |    926.47    |    -20.38    |    -17.79    |      97      |  ✅ Success  
    398      |    753.99    |    -33.54    |    -41.46    |     206      |  ✅ Success  
    399      |    194.39    |    -87.35    |    -91.97    |     467      |  ✅ Success  
    400      |    830.48    |    -24.64    |    -23.73    |     138      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-5.5323, Critic Loss=53.6630, Alpha=0.0939, TD-error=4.3157, Beta=1.0000
    401      |   -1638.49   |   -247.65    |   -368.26    |     1000     | ⏱️  Timeout 
    402      |   -506.76    |    -0.80     |    -0.64     |      5       |  ❌ Failure  
    403      |   -1747.96   |   -229.76    |   -339.88    |     1000     | ⏱️  Timeout 
    404      |   -1887.25   |   -226.08    |   -464.29    |     1000     | ⏱️  Timeout 
    405      |   -1926.63   |   -266.31    |   -329.33    |     1000     | ⏱️  Timeout 
    406      |   -1828.65   |   -230.26    |   -315.52    |     1000     | ⏱️  Timeout 
    407      |   -1851.69   |   -272.19    |   -273.08    |     1000     | ⏱️  Timeout 
    408      |   -1496.72   |   -247.18    |   -225.78    |     1000     | ⏱️  Timeout 
    409      |   -1879.65   |   -471.94    |   -361.38    |     1000     | ⏱️  Timeout 
    410      |   -2021.32   |   -290.37    |   -350.15    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 410]: Actor Loss=-0.3893, Critic Loss=17.7776, Alpha=0.0377, TD-error=2.1326, Beta=1.0000
    411      |   -535.30    |   -199.37    |   -269.76    |     928      |  ✅ Success  
    412      |    396.09    |   -129.85    |   -174.72    |     571      |  ✅ Success  
    413      |    737.57    |    -23.87    |    -49.24    |     182      |  ✅ Success  
    414      |   -515.67    |    -2.26     |    -3.74     |      17      |  ❌ Failure  
    415      |   -1553.36   |   -260.34    |   -203.42    |     1000     | ⏱️  Timeout 
    416      |   -1666.53   |   -235.96    |   -203.32    |     1000     | ⏱️  Timeout 
    417      |   -1847.11   |   -378.58    |   -292.78    |     1000     | ⏱️  Timeout 
    418      |   -1858.41   |   -327.39    |   -309.80    |     1000     | ⏱️  Timeout 
    419      |    525.17    |    -64.61    |    -57.24    |     319      |  ✅ Success  
    420      |   -505.98    |    -0.70     |    -0.87     |      8       |  ❌ Failure  
  📊 统计 [Ep 420]: Actor Loss=0.1333, Critic Loss=31.2817, Alpha=0.0541, TD-error=3.8146, Beta=1.0000
    421      |    791.03    |    -25.54    |    -79.00    |     156      |  ✅ Success  
    422      |    393.84    |    -74.68    |    -70.09    |     437      |  ✅ Success  
    423      |   -1517.45   |   -235.42    |   -212.46    |     1000     | ⏱️  Timeout 
    424      |    945.18    |    -10.41    |    -21.67    |      88      |  ✅ Success  
    425      |   -538.34    |    -6.23     |    -8.42     |      85      |  ❌ Failure  
    426      |   -1133.93   |    -74.48    |    -72.09    |     447      |  ❌ Failure  
    427      |    845.79    |    -23.21    |    -20.50    |     141      |  ✅ Success  
    428      |    741.21    |    -40.33    |   -104.16    |     200      |  ✅ Success  
    429      |    973.62    |    -5.43     |    -25.63    |      44      |  ✅ Success  
    430      |   -601.67    |    -22.56    |    -18.40    |     165      |  ❌ Failure  
  📊 统计 [Ep 430]: Actor Loss=-0.1659, Critic Loss=65.2859, Alpha=0.0896, TD-error=6.8673, Beta=1.0000
    431      |    965.31    |    -7.25     |    -7.53     |      60      |  ✅ Success  
    432      |    969.04    |    -7.27     |    -7.72     |      60      |  ✅ Success  
    433      |    737.16    |    -40.43    |    -52.61    |     196      |  ✅ Success  
    434      |    679.42    |    -62.26    |    -83.49    |     221      |  ✅ Success  
    435      |    976.15    |    -4.72     |    -23.53    |      42      |  ✅ Success  
    436      |    966.18    |    -21.71    |    -5.90     |      57      |  ✅ Success  
    437      |    976.55    |    -3.01     |    -28.51    |      40      |  ✅ Success  
    438      |    838.94    |    -30.71    |    -50.70    |     122      |  ✅ Success  
    439      |    938.03    |    -22.82    |    -7.92     |      64      |  ✅ Success  
    440      |    736.29    |    -44.49    |    -50.55    |     200      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-8.1717, Critic Loss=99.6693, Alpha=0.1285, TD-error=8.5048, Beta=1.0000
    441      |    983.71    |    -2.54     |    -10.52    |      36      |  ✅ Success  
    442      |   -160.75    |   -220.08    |   -219.23    |     709      |  ✅ Success  
    443      |    509.99    |    -70.24    |    -76.06    |     307      |  ✅ Success  
    444      |    860.22    |    -22.17    |    -20.26    |     116      |  ✅ Success  
    445      |   -526.19    |    -5.71     |    -3.95     |      16      |  ❌ Failure  
    446      |    296.20    |    -87.13    |   -143.80    |     473      |  ✅ Success  
    447      |    34.03     |   -163.71    |   -148.42    |     669      |  ✅ Success  
    448      |   -1795.51   |   -192.14    |   -240.40    |     941      |  ❌ Failure  
    449      |    906.37    |    -13.50    |    -20.53    |      82      |  ✅ Success  
    450      |    721.45    |    -57.25    |    -49.69    |     181      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=1.0112, Critic Loss=131.2038, Alpha=0.3551, TD-error=11.4240, Beta=1.0000
    451      |    677.95    |    -80.45    |    -96.99    |     210      |  ✅ Success  
    452      |    567.58    |    -47.80    |    -37.71    |     289      |  ✅ Success  
    453      |   -1639.37   |   -230.93    |   -291.04    |     1000     | ⏱️  Timeout 
    454      |    891.54    |    -15.37    |    -21.67    |     107      |  ✅ Success  
    455      |    959.12    |    -11.05    |    -34.18    |      71      |  ✅ Success  
    456      |    710.66    |    -35.08    |    -34.24    |     238      |  ✅ Success  
    457      |    459.69    |    -89.76    |    -92.43    |     374      |  ✅ Success  
    458      |    855.65    |    -32.82    |    -20.62    |     115      |  ✅ Success  
    459      |    336.21    |   -110.71    |   -106.47    |     368      |  ✅ Success  
    460      |   -1517.86   |   -475.58    |   -402.89    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 460]: Actor Loss=-11.9564, Critic Loss=137.7172, Alpha=0.5487, TD-error=10.7848, Beta=1.0000
