📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_175136/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    223      |    890.04    |    -7.49     |    -8.81     |    -25.71    |    -13.66    |      70      |  ✅ Success  
    224      |    931.99    |    -4.38     |    -4.26     |    -1.27     |    -3.98     |      45      |  ✅ Success  
    225      |    680.52    |    -12.15    |    11.20     |    -16.78    |    -56.50    |     208      |  ✅ Success  
    226      |    891.47    |    -4.57     |    -4.09     |    -6.59     |    -8.20     |      64      |  ✅ Success  
    227      |    890.28    |    -2.42     |    -9.95     |    -7.03     |    -7.71     |      68      |  ✅ Success  
    228      |    886.80    |    -8.05     |    -8.13     |    -4.25     |    -6.73     |      64      |  ✅ Success  
    229      |    801.39    |    -3.24     |    -23.46    |    -44.56    |    -9.92     |      97      |  ✅ Success  
    230      |    889.20    |    -2.37     |    -31.99    |    -6.61     |    -5.78     |      59      |  ✅ Success  
  📊 统计 [Ep 230]: Actor Loss=-13.5587, Critic Loss=260.8614, Alpha=0.2588, TD-error=10.1575, Beta=1.0000
    231      |    728.00    |    -12.07    |    -12.72    |    -48.74    |    -68.42    |      96      |  ✅ Success  
    232      |    872.39    |    -10.03    |    -8.63     |    -6.59     |    -5.88     |      75      |  ✅ Success  
    233      |    777.41    |    -13.44    |    -8.38     |    -8.32     |    -11.20    |     102      |  ✅ Success  
    234      |    825.45    |    -15.22    |    -10.50    |    -9.17     |    -9.08     |      79      |  ✅ Success  
    235      |    918.04    |    -5.02     |    -4.42     |    -6.10     |    -3.64     |      52      |  ✅ Success  
    236      |    927.32    |    -3.68     |    -4.41     |    -3.35     |    -2.12     |      50      |  ✅ Success  
    237      |    861.21    |    -34.61    |    -7.78     |    -6.24     |    -7.11     |      66      |  ✅ Success  
    238      |    933.85    |    -3.50     |    -3.11     |    -28.94    |    -2.15     |      38      |  ✅ Success  
    239      |    885.96    |    -2.17     |    -7.35     |    -2.95     |    -7.01     |      67      |  ✅ Success  
    240      |    846.09    |    -7.85     |    -36.02    |    -8.16     |    -7.35     |      76      |  ✅ Success  
  📊 统计 [Ep 240]: Actor Loss=-20.7462, Critic Loss=294.1132, Alpha=0.3003, TD-error=11.8941, Beta=1.0000
    241      |    827.40    |    -33.22    |    -33.82    |    -9.41     |    -11.35    |      88      |  ✅ Success  
    242      |    814.61    |    -9.95     |    -8.84     |    -59.43    |    -8.53     |      78      |  ✅ Success  
    243      |    930.32    |    -4.05     |    -4.43     |    -4.44     |    -4.85     |      43      |  ✅ Success  
    244      |    890.69    |     0.59     |    -48.59    |    -5.63     |    -5.29     |      58      |  ✅ Success  
    245      |    709.69    |    -21.66    |    -16.72    |    -19.12    |    -14.63    |     107      |  ✅ Success  
    246      |    835.53    |    -41.35    |     1.38     |    -11.86    |    -12.00    |      89      |  ✅ Success  
    247      |    920.11    |    -3.50     |    -3.79     |    -3.46     |    -5.57     |      50      |  ✅ Success  
    248      |    907.21    |    -8.59     |     1.38     |    -5.57     |    -6.26     |      50      |  ✅ Success  
    249      |    930.55    |    -13.93    |     0.55     |    -3.78     |    -21.16    |      39      |  ✅ Success  
    250      |    959.24    |    -1.46     |    -3.47     |    -1.43     |    -1.47     |      31      |  ✅ Success  
  📊 统计 [Ep 250]: Actor Loss=-21.9575, Critic Loss=313.4342, Alpha=0.3354, TD-error=12.5878, Beta=1.0000
    251      |    957.08    |    -2.42     |     3.17     |    -3.03     |    -5.65     |      34      |  ✅ Success  
    252      |    887.54    |    -5.63     |    -18.95    |    -8.50     |    -7.03     |      58      |  ✅ Success  
    253      |    903.90    |    -5.53     |    -4.15     |    -5.37     |    -4.36     |      56      |  ✅ Success  
    254      |    934.00    |    -6.10     |    -4.59     |    -3.63     |    -4.25     |      41      |  ✅ Success  
    255      |    625.53    |    -32.91    |    -49.31    |    -18.45    |    -37.95    |     113      |  ✅ Success  
    256      |    904.72    |    -5.17     |    -6.96     |    -4.41     |    -3.42     |      57      |  ✅ Success  
    257      |    885.45    |    -7.26     |    -5.23     |    -27.64    |    -29.19    |      55      |  ✅ Success  
    258      |    929.29    |    -1.44     |    -7.13     |    -4.94     |    -4.62     |      37      |  ✅ Success  
    259      |    902.99    |    -40.06    |    -5.13     |    -15.12    |    -4.49     |      53      |  ✅ Success  
    260      |    820.53    |    -15.42    |    -7.76     |    -15.11    |    -14.01    |      70      |  ✅ Success  
  📊 统计 [Ep 260]: Actor Loss=-30.3324, Critic Loss=346.6862, Alpha=0.3771, TD-error=13.8526, Beta=1.0000
    261      |    888.66    |    -5.72     |    -6.48     |    -15.12    |    -4.82     |      62      |  ✅ Success  
    262      |    921.98    |    -5.43     |    -16.14    |    -2.55     |    -4.03     |      51      |  ✅ Success  
    263      |    911.50    |    -7.96     |    -2.58     |    -11.04    |    -9.48     |      56      |  ✅ Success  
    264      |    256.41    |    -40.30    |    -24.91    |    -41.95    |   -115.18    |     236      |  ✅ Success  
    265      |   -519.44    |    -1.81     |    -1.17     |    -1.64     |    -1.27     |      9       |  ❌ Failure  
    266      |    943.12    |    -0.58     |    -5.47     |    -4.35     |    -2.21     |      46      |  ✅ Success  
    267      |    69.05     |    -45.50    |    -47.75    |    -60.09    |   -110.71    |     288      |  ✅ Success  
    268      |    926.40    |    -4.36     |    -4.86     |    -4.19     |    -7.16     |      43      |  ✅ Success  
    269      |    886.53    |    -10.65    |    -4.87     |    -6.65     |    -6.20     |      54      |  ✅ Success  
    270      |    920.80    |    -12.93    |    -3.86     |    -16.56    |    -8.14     |      42      |  ✅ Success  
  📊 统计 [Ep 270]: Actor Loss=-38.8957, Critic Loss=397.2091, Alpha=0.4522, TD-error=15.1017, Beta=1.0000
    271      |    952.81    |    -2.57     |    -3.67     |    -5.64     |    -2.04     |      30      |  ✅ Success  
    272      |    786.03    |    -13.10    |    -9.85     |    -12.70    |    -19.70    |      95      |  ✅ Success  
    273      |   -525.98    |    -4.16     |    -1.31     |    -2.30     |    -1.40     |      13      |  ❌ Failure  
    274      |    528.43    |    -32.21    |    -31.83    |    -37.76    |    -37.00    |     173      |  ✅ Success  
    275      |    667.20    |    -35.56    |    -27.87    |    -74.90    |    -39.86    |     103      |  ✅ Success  
    276      |    566.26    |    -37.96    |    -29.61    |    -39.98    |    -23.46    |     156      |  ✅ Success  
    277      |    406.13    |    -47.29    |    -27.42    |    -84.05    |    -57.95    |     170      |  ✅ Success  
    278      |    949.98    |    -2.77     |    -3.91     |    -1.69     |    -2.93     |      31      |  ✅ Success  
    279      |    958.46    |    -3.97     |    -2.98     |    -2.62     |    -2.45     |      28      |  ✅ Success  
    280      |   -523.85    |    -2.68     |    -1.58     |    -1.29     |    -1.49     |      9       |  ❌ Failure  
  📊 统计 [Ep 280]: Actor Loss=-41.5601, Critic Loss=409.6439, Alpha=0.5007, TD-error=14.5157, Beta=1.0000
    281      |    813.78    |    -27.34    |    -7.47     |    -35.12    |    -21.17    |      86      |  ✅ Success  
    282      |    854.64    |    -10.46    |    -5.89     |    -12.62    |    -7.17     |      63      |  ✅ Success  
    283      |    855.53    |    -13.02    |    -29.54    |    -10.54    |    -17.87    |      62      |  ✅ Success  
    284      |    650.76    |    -27.43    |    -21.50    |    -27.86    |    -21.82    |     129      |  ✅ Success  
    285      |    950.47    |    -3.04     |    -0.77     |    -2.30     |    -2.47     |      39      |  ✅ Success  
    286      |    940.88    |    -0.81     |     0.13     |    -5.07     |    -5.79     |      36      |  ✅ Success  
    287      |    708.24    |    -71.70    |    -16.64    |    -52.48    |    -35.78    |      90      |  ✅ Success  
    288      |   -558.63    |    -3.69     |    -4.28     |    -4.25     |    -3.74     |      22      |  ❌ Failure  
    289      |    928.24    |    -5.53     |    -6.45     |    -3.77     |    -5.89     |      38      |  ✅ Success  
    290      |    859.06    |    -3.44     |    -6.69     |    -11.79    |    -8.13     |      83      |  ✅ Success  
  📊 统计 [Ep 290]: Actor Loss=-41.6856, Critic Loss=458.6888, Alpha=0.5145, TD-error=15.9063, Beta=1.0000
    291      |    942.16    |    -27.79    |     0.06     |    -3.26     |    -3.10     |      35      |  ✅ Success  
    292      |   -976.43    |    -40.13    |    -33.55    |    -38.21    |    -43.10    |     170      |  ❌ Failure  
    293      |    911.01    |    -5.71     |    -7.17     |    -9.56     |    -0.20     |      55      |  ✅ Success  
    294      |    489.13    |    -21.45    |    -21.89    |    -20.54    |    -21.28    |     156      |  ✅ Success  
    295      |   -587.03    |    -9.49     |    -4.87     |    -14.51    |    -6.95     |      38      |  ❌ Failure  
    296      |    834.37    |    -7.95     |    -48.79    |    -8.03     |    -22.63    |      68      |  ✅ Success  
    297      |    872.05    |    -5.89     |    -7.55     |    -5.73     |    -15.37    |      65      |  ✅ Success  
    298      |    821.53    |    -13.45    |    -11.01    |    -10.94    |    -16.98    |      78      |  ✅ Success  
    299      |    771.38    |    -36.92    |    -28.67    |    -15.33    |    -15.41    |      79      |  ✅ Success  
    300      |    950.86    |    -2.96     |    -5.35     |    -10.46    |    -3.95     |      34      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-47.4049, Critic Loss=448.8420, Alpha=0.5764, TD-error=15.8369, Beta=1.0000
    301      |    898.92    |    -18.08    |    -4.37     |    -4.06     |    -5.04     |      48      |  ✅ Success  
    302      |   -518.21    |    -1.08     |    -1.26     |    -1.24     |    -4.52     |      8       |  ❌ Failure  
    303      |    884.58    |    -21.57    |    -4.55     |    -5.47     |    -13.08    |      58      |  ✅ Success  
    304      |    787.66    |    -10.25    |    -12.25    |    -25.31    |    -11.69    |      73      |  ✅ Success  
    305      |    955.99    |    -2.92     |    -3.24     |    -3.14     |    -2.65     |      32      |  ✅ Success  
    306      |    965.23    |    -3.24     |    -2.69     |    -6.96     |    -4.91     |      27      |  ✅ Success  
    307      |   -519.13    |    -0.56     |    -0.94     |    -0.61     |    -1.83     |      7       |  ❌ Failure  
    308      |    967.44    |    -0.26     |     1.21     |    -4.25     |    -2.31     |      29      |  ✅ Success  
    309      |    950.12    |    -2.62     |    -2.84     |    -2.52     |    -1.63     |      33      |  ✅ Success  
    310      |    780.85    |    -10.81    |    -14.64    |    -19.44    |    -21.24    |      90      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-51.1396, Critic Loss=443.4595, Alpha=0.5979, TD-error=16.3493, Beta=1.0000
    311      |    810.27    |    -14.41    |    -10.30    |    -54.37    |    -10.97    |      76      |  ✅ Success  
    312      |    871.34    |    -8.25     |    -42.41    |    -9.77     |    -0.76     |      65      |  ✅ Success  
    313      |    941.57    |    -13.87    |    -3.25     |    -6.31     |    -3.42     |      38      |  ✅ Success  
    314      |    875.87    |    -6.27     |    -16.64    |    -5.00     |    -7.29     |      51      |  ✅ Success  
    315      |    934.27    |    -44.47    |    -3.44     |    -2.69     |    -3.78     |      38      |  ✅ Success  
    316      |    855.55    |    -9.08     |    -5.86     |    -13.22    |    -7.57     |      73      |  ✅ Success  
    317      |    804.31    |    -9.43     |    -12.36    |    -21.57    |    -11.00    |      96      |  ✅ Success  
    318      |    922.29    |    -3.79     |    -6.00     |    -5.09     |    -0.86     |      47      |  ✅ Success  
    319      |    948.98    |    -1.80     |    -3.85     |    -1.82     |    -22.39    |      31      |  ✅ Success  
    320      |    755.85    |    -77.75    |    -19.06    |    -31.67    |    -47.53    |      75      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-51.6344, Critic Loss=495.6434, Alpha=0.6433, TD-error=16.3326, Beta=1.0000
    321      |    634.86    |    -21.50    |    -19.59    |    -45.99    |    -55.11    |     106      |  ✅ Success  
    322      |    824.84    |    -11.22    |    -22.69    |    -21.45    |    -17.60    |      87      |  ✅ Success  
    323      |    266.87    |    -49.77    |    -43.64    |   -320.08    |   -102.71    |     275      |  ✅ Success  
    324      |    821.46    |    -19.18    |    -25.74    |    -10.33    |    -8.62     |      81      |  ✅ Success  
    325      |    696.77    |    -12.61    |    -12.31    |    -13.16    |    -16.95    |     111      |  ✅ Success  
    326      |    963.55    |    -1.56     |    -2.44     |    -2.86     |    -1.22     |      26      |  ✅ Success  
    327      |    960.70    |    -7.37     |    -1.68     |    -1.07     |    -6.00     |      28      |  ✅ Success  
    328      |    562.45    |    -37.44    |    -23.92    |    -19.10    |    -20.05    |     147      |  ✅ Success  
    329      |   -515.11    |    -0.61     |    -0.81     |    -0.31     |    -1.00     |      8       |  ❌ Failure  
    330      |    944.06    |    -12.07    |    -28.39    |    -4.41     |    -2.40     |      36      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-50.6405, Critic Loss=470.1314, Alpha=0.6720, TD-error=16.5391, Beta=1.0000
    331      |    880.73    |    -10.53    |    -18.90    |    -13.42    |    -8.52     |      74      |  ✅ Success  
    332      |    902.33    |    -3.24     |    -5.29     |    -5.40     |    -3.01     |      53      |  ✅ Success  
    333      |    945.78    |    -5.67     |    -0.39     |    -3.46     |    -4.07     |      41      |  ✅ Success  
    334      |    888.42    |    -5.27     |    -6.45     |    -4.85     |    -5.98     |      47      |  ✅ Success  
    335      |    913.05    |    -3.60     |    -5.07     |    -3.87     |    -12.37    |      49      |  ✅ Success  
    336      |    824.03    |    -8.31     |    -9.19     |    -58.94    |    -9.10     |      89      |  ✅ Success  
    337      |    729.06    |    -23.71    |    -17.09    |    -20.76    |    -18.43    |     111      |  ✅ Success  
    338      |    888.14    |    -6.57     |    -2.11     |    -5.42     |    -7.98     |      71      |  ✅ Success  
    339      |    62.65     |    -98.93    |    -68.46    |    -69.15    |   -133.01    |     248      |  ✅ Success  
    340      |   -520.96    |    -1.42     |    -1.06     |    -0.92     |    -0.95     |      9       |  ❌ Failure  
  📊 统计 [Ep 340]: Actor Loss=-56.6712, Critic Loss=501.0026, Alpha=0.7133, TD-error=16.1860, Beta=1.0000
    341      |    721.59    |    -11.63    |    -11.77    |    -18.00    |    -19.19    |     102      |  ✅ Success  
    342      |    732.99    |    -54.30    |    -16.83    |    -53.03    |    -36.45    |     125      |  ✅ Success  
    343      |    815.77    |    -5.23     |    -32.84    |    -7.56     |    -8.16     |      81      |  ✅ Success  
    344      |    871.96    |    -18.32    |    -17.34    |    -6.89     |    -6.65     |      54      |  ✅ Success  
    345      |   -512.55    |    -0.44     |    -2.23     |    -0.64     |    -0.64     |      5       |  ❌ Failure  
    346      |    653.88    |    -73.94    |    -35.75    |    -23.30    |    -33.68    |     104      |  ✅ Success  
    347      |    960.63    |    -2.23     |    -2.62     |    -1.87     |    -1.56     |      28      |  ✅ Success  
    348      |    706.28    |    -19.11    |    -32.29    |    -32.87    |    -24.17    |      93      |  ✅ Success  
    349      |    934.09    |    -2.75     |    -1.58     |    -11.05    |    -17.87    |      37      |  ✅ Success  
    350      |    971.64    |    -1.80     |    -0.35     |    -1.98     |    -1.70     |      24      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-57.1407, Critic Loss=590.0994, Alpha=0.7737, TD-error=18.4692, Beta=1.0000
    351      |    821.55    |    -9.04     |    -14.19    |    -43.93    |    -21.03    |      75      |  ✅ Success  
    352      |    892.24    |     4.07     |    -5.79     |    -8.43     |    -5.82     |      61      |  ✅ Success  
    353      |    952.42    |    -2.58     |    -5.23     |    -2.18     |    -2.35     |      35      |  ✅ Success  
    354      |     4.12     |    -90.28    |    -41.80    |    -86.43    |   -100.04    |     260      |  ✅ Success  
    355      |    588.78    |    -20.00    |    -44.34    |    -24.81    |    -17.52    |     131      |  ✅ Success  
    356      |    795.38    |    -28.01    |    -10.19    |    -11.90    |    -11.61    |      74      |  ✅ Success  
    357      |    872.86    |    -7.71     |    -8.79     |    -8.73     |    -3.64     |      75      |  ✅ Success  
    358      |    888.84    |     0.74     |    -17.91    |    -6.23     |    -9.78     |      68      |  ✅ Success  
    359      |    875.77    |    -7.95     |    -7.29     |    -11.93    |    -8.05     |      58      |  ✅ Success  
    360      |    840.97    |    -7.79     |    -14.95    |    -19.91    |    -8.12     |      65      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-54.5383, Critic Loss=574.8432, Alpha=0.8199, TD-error=17.3790, Beta=1.0000
    361      |    778.93    |    -43.22    |    -12.42    |    -8.85     |    -16.58    |      97      |  ✅ Success  
    362      |    959.17    |    -3.06     |    -2.50     |    -1.47     |    -6.91     |      28      |  ✅ Success  
    363      |    888.60    |    -5.45     |    -9.63     |    -1.09     |    -25.06    |      61      |  ✅ Success  
    364      |    923.27    |    -34.66    |    -4.29     |    -6.67     |    -4.87     |      51      |  ✅ Success  
    365      |    946.69    |    -4.52     |    -3.12     |    -4.17     |    -2.95     |      32      |  ✅ Success  
    366      |   -525.43    |    -91.68    |    -89.61    |   -106.56    |   -167.87    |     546      |  ✅ Success  
    367      |    363.63    |    -28.37    |    -33.48    |    -52.56    |    -43.16    |     171      |  ✅ Success  
    368      |    948.14    |    -24.63    |     2.07     |    -1.85     |    -1.91     |      39      |  ✅ Success  
    369      |    261.33    |    -45.97    |    -34.35    |    -75.74    |    -35.79    |     246      |  ✅ Success  
    370      |    28.20     |    -84.67    |    -50.64    |    -97.98    |    -60.72    |     281      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-55.8586, Critic Loss=586.9249, Alpha=0.8222, TD-error=17.3181, Beta=1.0000
    371      |    767.99    |    -14.39    |    -14.57    |    -14.78    |    -24.70    |      79      |  ✅ Success  
    372      |    45.50     |    -60.28    |    -69.90    |    -60.66    |   -101.81    |     276      |  ✅ Success  
    373      |    815.34    |    -1.70     |    -14.00    |    -11.41    |    -11.73    |      71      |  ✅ Success  
    374      |    753.13    |    -10.57    |    -14.71    |    -60.62    |    -7.61     |      90      |  ✅ Success  
    375      |   -536.56    |    -1.51     |    -1.06     |    -1.17     |    -1.76     |      19      |  ❌ Failure  
    376      |    169.15    |    -40.33    |    -66.04    |    -70.43    |    -55.48    |     221      |  ✅ Success  
    377      |    343.29    |    -33.21    |    -31.91    |    -40.23    |    -42.01    |     177      |  ✅ Success  
    378      |    370.02    |    -53.86    |    -29.99    |    -28.24    |    -43.02    |     183      |  ✅ Success  
    379      |    870.72    |    -5.58     |    -4.98     |    -6.06     |    -5.08     |      55      |  ✅ Success  
    380      |    508.59    |    -24.83    |    -24.86    |    -45.49    |    -19.60    |     182      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-47.4221, Critic Loss=593.5867, Alpha=0.8118, TD-error=16.4714, Beta=1.0000
    381      |    737.86    |    -11.62    |    -36.00    |    -10.41    |    -15.95    |      95      |  ✅ Success  
    382      |    783.78    |    -14.15    |    -10.29    |    -49.27    |    -13.50    |      74      |  ✅ Success  
    383      |    740.65    |    -12.48    |    -29.71    |    -23.10    |    -32.77    |     105      |  ✅ Success  
    384      |    524.32    |    -67.45    |    -14.24    |    -26.99    |    -20.30    |     149      |  ✅ Success  
    385      |   -1726.74   |   -275.68    |   -255.72    |   -302.12    |   -257.84    |     686      |  ✅ Success  
    386      |    415.61    |    -27.62    |    -35.03    |    -55.85    |    -41.32    |     175      |  ✅ Success  
    387      |    501.78    |    -67.82    |    -23.77    |    -41.04    |    -59.14    |     175      |  ✅ Success  
    388      |    906.94    |    -5.62     |    -35.34    |    -4.15     |    -5.90     |      51      |  ✅ Success  
    389      |    851.24    |    -3.89     |    -6.17     |    -44.71    |    -7.87     |      65      |  ✅ Success  
    390      |    893.37    |    -46.68    |    -4.26     |    -12.35    |    -3.59     |      48      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-56.8888, Critic Loss=502.8676, Alpha=0.8258, TD-error=15.5807, Beta=1.0000
    391      |    120.25    |    -70.11    |    -58.01    |   -111.74    |    -85.05    |     280      |  ✅ Success  
    392      |    483.82    |    -25.85    |    -28.93    |    -41.23    |    -31.13    |     160      |  ✅ Success  
    393      |    772.89    |    -10.60    |    -10.05    |    -31.62    |    -11.67    |      76      |  ✅ Success  
    394      |    144.62    |    -28.52    |    -76.15    |    -45.34    |    -80.23    |     240      |  ✅ Success  
    395      |    643.13    |    -21.08    |    -16.88    |    -19.40    |    -20.22    |     123      |  ✅ Success  
    396      |    13.74     |    -70.48    |    -74.60    |    -48.42    |   -108.43    |     260      |  ✅ Success  
    397      |    868.23    |    -6.02     |    -6.51     |    -20.13    |    -7.09     |      61      |  ✅ Success  
    398      |    925.81    |    -3.47     |    -2.44     |    -10.72    |    -2.72     |      50      |  ✅ Success  
    399      |    258.95    |    -40.42    |    -41.46    |    -62.44    |    -32.80    |     237      |  ✅ Success  
    400      |    644.97    |    -44.03    |    -16.78    |    -22.81    |    -17.61    |     113      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-52.2250, Critic Loss=486.4477, Alpha=0.8142, TD-error=15.0975, Beta=1.0000
    401      |   -638.92    |   -222.23    |   -120.64    |   -329.70    |    -83.90    |     344      |  ✅ Success  
    402      |    375.07    |    -34.62    |    -30.80    |    -42.01    |    -29.86    |     178      |  ✅ Success  
    403      |    873.72    |    -4.14     |    -20.94    |    -7.06     |    -6.83     |      54      |  ✅ Success  
    404      |   -195.45    |    -78.96    |    -67.59    |   -151.92    |   -135.63    |     305      |  ✅ Success  
    405      |    933.58    |    -4.09     |    -2.86     |    -6.05     |    -0.02     |      41      |  ✅ Success  
    406      |    580.34    |    -38.11    |    -16.26    |    -31.10    |    -26.53    |     146      |  ✅ Success  
    407      |   -952.35    |    -96.03    |   -105.52    |   -363.21    |   -103.78    |     473      |  ✅ Success  
    408      |    661.69    |    -37.42    |    -16.75    |    -12.72    |    -20.54    |     130      |  ✅ Success  
    409      |    943.19    |    -2.32     |    -6.00     |     6.20     |    -2.32     |      46      |  ✅ Success  
    410      |    712.19    |    -12.06    |    -13.10    |    -37.45    |    -15.86    |     100      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-37.9588, Critic Loss=466.7878, Alpha=0.7573, TD-error=14.0338, Beta=1.0000
    411      |    952.02    |    -4.19     |    -2.25     |    -2.66     |     2.84     |      35      |  ✅ Success  
    412      |    818.23    |    -14.24    |    -23.09    |    -10.08    |    -6.03     |      75      |  ✅ Success  
    413      |    694.27    |    -12.05    |    -14.84    |    -30.68    |    -17.71    |     113      |  ✅ Success  
    414      |    165.24    |    -43.25    |    -85.76    |    -57.50    |    -59.38    |     203      |  ✅ Success  
    415      |   -815.13    |   -104.09    |    -98.95    |   -118.68    |   -115.82    |     480      |  ✅ Success  
    416      |    652.95    |    -27.60    |    -34.72    |    -19.76    |    -16.78    |     123      |  ✅ Success  
    417      |   -602.93    |   -145.01    |   -188.96    |   -166.22    |   -194.97    |     403      |  ✅ Success  
    418      |   -1929.05   |   -250.80    |   -241.94    |   -305.76    |   -266.51    |     622      |  ✅ Success  
    419      |    947.97    |    -2.71     |    -3.37     |    -2.20     |    -2.32     |      36      |  ✅ Success  
    420      |    507.09    |    -29.30    |    -26.47    |    -33.92    |    -54.13    |     131      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-48.6199, Critic Loss=418.0433, Alpha=0.7453, TD-error=13.7882, Beta=1.0000
    421      |   -1236.16   |   -188.14    |   -192.00    |   -380.90    |   -349.44    |     468      |  ✅ Success  
    422      |    593.10    |    -28.47    |    -42.56    |    -27.02    |    -19.05    |     130      |  ✅ Success  
    423      |    588.31    |    -36.04    |    -25.77    |    -17.33    |    -19.42    |     129      |  ✅ Success  
    424      |    917.75    |    -3.28     |    -3.70     |    -5.42     |    -4.12     |      52      |  ✅ Success  
    425      |    491.44    |    -18.66    |    -29.95    |    -23.45    |    -77.77    |     148      |  ✅ Success  
    426      |    609.86    |    -22.27    |    -18.13    |    -21.02    |    -65.02    |     133      |  ✅ Success  
    427      |    902.86    |    -5.20     |    -5.22     |    -5.86     |    -2.32     |      51      |  ✅ Success  
    428      |    762.64    |    -10.23    |    -9.39     |    -17.55    |    -9.01     |      94      |  ✅ Success  
    429      |   -1642.56   |   -248.37    |   -237.99    |   -250.00    |   -248.80    |     620      |  ✅ Success  
    430      |    815.64    |    -10.65    |    -9.91     |    -9.96     |    -9.72     |      84      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-41.8651, Critic Loss=396.1419, Alpha=0.6669, TD-error=12.3093, Beta=1.0000
    431      |    138.34    |    -70.94    |    -73.77    |    -68.39    |    -75.80    |     224      |  ✅ Success  
    432      |    342.20    |    -59.12    |    -31.69    |    -38.79    |    -43.92    |     185      |  ✅ Success  
    433      |   -491.66    |    -84.78    |   -106.23    |   -123.80    |    -93.82    |     354      |  ✅ Success  
    434      |    657.35    |    -59.67    |    -29.30    |    -15.01    |    -34.46    |     108      |  ✅ Success  
    435      |   -637.18    |   -108.88    |   -114.29    |   -135.87    |   -184.14    |     359      |  ✅ Success  
    436      |    843.57    |    -9.06     |    -8.35     |    -7.55     |    -7.38     |      68      |  ✅ Success  
    437      |    656.69    |    -15.14    |    -16.61    |    -17.55    |    -39.20    |     109      |  ✅ Success  
    438      |   -2109.32   |   -222.68    |   -224.45    |   -205.27    |   -351.43    |     661      |  ✅ Success  
    439      |   -2777.74   |   -507.33    |   -413.93    |   -509.50    |   -189.57    |     1000     | ⏱️  Timeout 
    440      |    424.35    |    -20.72    |    -28.13    |    -30.00    |    -67.42    |     159      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-24.6470, Critic Loss=326.4700, Alpha=0.5088, TD-error=11.3381, Beta=1.0000
    441      |    944.04    |    -14.90    |    -2.63     |    -2.66     |    -1.62     |      35      |  ✅ Success  
    442      |    696.87    |    -18.79    |    -16.16    |    -16.38    |    -36.43    |      89      |  ✅ Success  
    443      |   -1658.74   |   -258.23    |   -239.99    |   -199.95    |   -193.77    |     612      |  ✅ Success  
    444      |    571.44    |    -86.22    |    -27.75    |    -26.19    |    -19.23    |     127      |  ✅ Success  
    445      |    851.76    |    -27.87    |    -12.41    |    -11.99    |    -7.84     |      86      |  ✅ Success  
    446      |    294.87    |    -26.92    |    -30.99    |    -42.03    |    -28.44    |     232      |  ✅ Success  
    447      |    -17.48    |    -46.04    |    -47.13    |   -103.64    |    -37.87    |     272      |  ✅ Success  
    448      |    498.37    |    -65.51    |    -30.88    |    -31.83    |    -32.28    |     198      |  ✅ Success  
    449      |   -880.07    |   -135.80    |   -161.30    |   -165.11    |   -146.77    |     418      |  ✅ Success  
    450      |    946.76    |    -4.50     |    -12.48    |    -7.06     |    -3.19     |      32      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-15.0604, Critic Loss=196.2305, Alpha=0.3434, TD-error=8.3720, Beta=1.0000
    451      |    429.09    |   -122.95    |    -52.69    |    -41.59    |   -100.96    |     288      |  ✅ Success  
    452      |    951.16    |    -4.69     |    -3.69     |    -0.93     |    -2.76     |      31      |  ✅ Success  
    453      |    863.21    |    -6.72     |    -5.64     |    -8.24     |    -7.97     |      51      |  ✅ Success  
    454      |    921.22    |    -6.48     |    -3.76     |    -4.82     |    -4.46     |      44      |  ✅ Success  
    455      |    860.91    |     4.17     |    -6.18     |    -7.29     |    -6.22     |      62      |  ✅ Success  
    456      |    857.88    |    -9.42     |    -7.23     |    -7.71     |    -7.23     |      58      |  ✅ Success  
    457      |    577.83    |    -27.58    |    -23.86    |    -22.16    |    -21.31    |     115      |  ✅ Success  
    458      |    731.59    |    -12.47    |    -13.28    |    -23.78    |    -7.81     |      96      |  ✅ Success  
    459      |   -814.46    |   -114.35    |   -113.70    |   -115.59    |   -159.41    |     447      |  ✅ Success  
