
============================================================
🎓 开始训练
============================================================
  Leader × 1 | Follower × 3 | Episodes: 500
  配置已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/config.yaml
  日志已保存: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/training_20251025_160828.log
============================================================

Episode 426, Steps:   26, Total:  934.52, Leader:  941.48, [F0: 3.67, F1: -0.95, F2: -9.68] - ✓ success
Episode 427, Steps:   30, Total:  922.87, Leader:  920.15, [F0: 3.29, F1: -7.56, F2: 6.99] - ✓ success
Episode 428, Steps:   30, Total:  938.04, Leader:  931.70, [F0: 2.05, F1: 3.04, F2: 1.26] - ✓ success
Episode 429, Steps:   24, Total:  929.08, Leader:  943.04, [F0: -1.54, F1: -1.59, F2: -10.82] - ✓ success
Episode 430, Steps:   26, Total:  899.40, Leader:  936.40, [F0: 5.15, F1: -14.71, F2: -27.43] - ✓ success
Episode 431, Steps:   22, Total:  946.81, Leader:  952.05, [F0: -4.52, F1: 3.15, F2: -3.86] - ✓ success
Episode 432, Steps:   28, Total:  938.04, Leader:  944.70, [F0: -0.04, F1: -0.67, F2: -5.95] - ✓ success
Episode 433, Steps:   29, Total:  925.90, Leader:  936.75, [F0: -14.12, F1: -14.71, F2: 17.99] - ✓ success
Episode 434, Steps:   19, Total:  993.83, Leader:  973.20, [F0: 9.98, F1: 1.15, F2: 9.50] - ✓ success
Episode 435, Steps:   30, Total:  903.99, Leader:  922.37, [F0: -1.74, F1: -3.12, F2: -13.53] - ✓ success
Episode 436, Steps:   21, Total:  965.11, Leader:  961.50, [F0: 13.20, F1: -10.63, F2: 1.03] - ✓ success
Episode 437, Steps:   24, Total:  920.48, Leader:  938.98, [F0: -10.41, F1: 2.77, F2: -10.86] - ✓ success
Episode 438, Steps:   20, Total:  950.89, Leader:  959.52, [F0: -3.25, F1: -3.14, F2: -2.24] - ✓ success
Episode 439, Steps:   21, Total:  962.24, Leader:  958.71, [F0: 1.56, F1: -2.48, F2: 4.45] - ✓ success
Episode 440, Steps:   26, Total:  921.28, Leader:  932.99, [F0: -0.91, F1: -11.50, F2: 0.70] - ✓ success
  💾 模型已保存 (episode 440)
Episode 441, Steps:   23, Total:  959.56, Leader:  953.71, [F0: 21.50, F1: -4.10, F2: -11.55] - ✓ success
Episode 442, Steps:    6, Total: -542.90, Leader: -528.84, [F0: -3.31, F1: -5.87, F2: -4.88] - ✗ failure
Episode 443, Steps:   27, Total:  954.72, Leader:  939.28, [F0: 12.23, F1: 1.54, F2: 1.67] - ✓ success
Episode 444, Steps:   34, Total:  880.15, Leader:  900.85, [F0: -2.40, F1: -23.21, F2: 4.91] - ✓ success
Episode 445, Steps:   20, Total:  960.12, Leader:  962.30, [F0: 6.06, F1: 4.04, F2: -12.28] - ✓ success
Episode 446, Steps:   32, Total:  889.65, Leader:  911.73, [F0: -6.41, F1: -17.95, F2: 2.28] - ✓ success
Episode 447, Steps:   26, Total:  937.09, Leader:  940.06, [F0: 5.53, F1: -3.76, F2: -4.74] - ✓ success
Episode 448, Steps:   20, Total:  972.55, Leader:  962.66, [F0: 12.30, F1: 0.80, F2: -3.21] - ✓ success
Episode 449, Steps:   32, Total:  877.37, Leader:  903.61, [F0: 5.03, F1: -18.05, F2: -13.22] - ✓ success
Episode 450, Steps:   22, Total:  986.45, Leader:  961.75, [F0: 14.22, F1: 9.41, F2: 1.07] - ✓ success
Episode 451, Steps:   22, Total:  978.29, Leader:  960.09, [F0: 15.50, F1: 5.43, F2: -2.74] - ✓ success
Episode 452, Steps:   19, Total:  971.08, Leader:  964.49, [F0: -4.35, F1: 1.44, F2: 9.50] - ✓ success
Episode 453, Steps:   35, Total:  852.04, Leader:  891.83, [F0: -11.36, F1: -22.38, F2: -6.05] - ✓ success
Episode 454, Steps:   20, Total:  968.04, Leader:  964.62, [F0: 11.15, F1: -6.63, F2: -1.10] - ✓ success
Episode 455, Steps:   22, Total:  963.38, Leader:  957.46, [F0: 3.09, F1: 6.14, F2: -3.32] - ✓ success
Episode 456, Steps:   21, Total:  951.67, Leader:  953.44, [F0: -9.85, F1: 0.81, F2: 7.26] - ✓ success
Episode 457, Steps:   34, Total:  898.27, Leader:  912.35, [F0: -4.70, F1: -16.82, F2: 7.44] - ✓ success
Episode 458, Steps:   30, Total:  923.55, Leader:  923.48, [F0: 2.00, F1: -2.81, F2: 0.89] - ✓ success
Episode 459, Steps:   24, Total:  955.41, Leader:  949.98, [F0: 4.08, F1: 3.26, F2: -1.91] - ✓ success
Episode 460, Steps:   32, Total:  934.33, Leader:  921.27, [F0: 1.73, F1: -10.13, F2: 21.47] - ✓ success
  💾 模型已保存 (episode 460)
Episode 461, Steps:   24, Total:  874.95, Leader:  939.43, [F0: -15.61, F1: -13.68, F2: -35.19] - ✓ success
Episode 462, Steps:   20, Total:  924.96, Leader:  952.68, [F0: -12.98, F1: -6.81, F2: -7.93] - ✓ success
Episode 463, Steps:   25, Total:  912.18, Leader:  938.01, [F0: -12.87, F1: -10.76, F2: -2.20] - ✓ success
Episode 464, Steps:   25, Total:  951.64, Leader:  947.91, [F0: 8.33, F1: 2.34, F2: -6.93] - ✓ success
Episode 465, Steps:   19, Total:  958.23, Leader:  964.19, [F0: 3.56, F1: -2.35, F2: -7.17] - ✓ success
Episode 466, Steps:   21, Total:  975.94, Leader:  962.29, [F0: 12.83, F1: -8.92, F2: 9.74] - ✓ success
Episode 467, Steps:   20, Total:  944.95, Leader:  958.40, [F0: -2.27, F1: -7.02, F2: -4.16] - ✓ success
Episode 468, Steps:   24, Total:  948.82, Leader:  946.89, [F0: 9.48, F1: -7.49, F2: -0.07] - ✓ success
Episode 469, Steps:   29, Total:  913.85, Leader:  933.15, [F0: 4.36, F1: -10.82, F2: -12.84] - ✓ success
Episode 470, Steps:   27, Total:  965.01, Leader:  948.14, [F0: 6.91, F1: -1.18, F2: 11.14] - ✓ success
Episode 471, Steps:   30, Total:  930.78, Leader:  936.16, [F0: 9.27, F1: -1.22, F2: -13.42] - ✓ success
Episode 472, Steps:   24, Total:  945.70, Leader:  947.54, [F0: 3.84, F1: 1.40, F2: -7.07] - ✓ success
Episode 473, Steps:   25, Total:  940.82, Leader:  943.39, [F0: 1.46, F1: 2.43, F2: -6.46] - ✓ success
Episode 474, Steps:   32, Total:  910.57, Leader:  915.00, [F0: -0.44, F1: -2.10, F2: -1.89] - ✓ success
Episode 475, Steps:   20, Total:  971.58, Leader:  962.84, [F0: 1.06, F1: -4.29, F2: 11.97] - ✓ success
Episode 476, Steps:   23, Total:  933.89, Leader:  943.40, [F0: -4.59, F1: -3.79, F2: -1.13] - ✓ success
Episode 477, Steps:   19, Total:  972.83, Leader:  965.25, [F0: 10.90, F1: -11.19, F2: 7.87] - ✓ success
Episode 478, Steps:   32, Total:  882.62, Leader:  920.22, [F0: -13.43, F1: -12.04, F2: -12.13] - ✓ success
Episode 479, Steps:   34, Total:  900.95, Leader:  908.65, [F0: 11.84, F1: -15.80, F2: -3.74] - ✓ success
Episode 480, Steps:   29, Total:  914.40, Leader:  925.36, [F0: 9.18, F1: -12.49, F2: -7.65] - ✓ success
  💾 模型已保存 (episode 480)
Episode 481, Steps:   22, Total:  963.79, Leader:  957.06, [F0: 10.80, F1: 4.77, F2: -8.84] - ✓ success
Episode 482, Steps:   25, Total:  969.37, Leader:  947.72, [F0: 7.71, F1: -1.36, F2: 15.30] - ✓ success
Episode 483, Steps:   24, Total:  929.87, Leader:  943.51, [F0: 4.09, F1: -16.23, F2: -1.50] - ✓ success
Episode 484, Steps:   31, Total:  892.15, Leader:  917.10, [F0: -1.02, F1: -0.36, F2: -23.57] - ✓ success
Episode 485, Steps:   17, Total:  985.87, Leader:  974.45, [F0: 1.34, F1: -6.92, F2: 17.00] - ✓ success
Episode 486, Steps:   33, Total:  948.08, Leader:  923.02, [F0: 12.46, F1: -5.76, F2: 18.35] - ✓ success
Episode 487, Steps:   27, Total:  912.18, Leader:  926.22, [F0: 1.96, F1: -4.27, F2: -11.73] - ✓ success
Episode 488, Steps:   27, Total:  899.64, Leader:  923.37, [F0: -9.20, F1: -8.69, F2: -5.84] - ✓ success
Episode 489, Steps:   34, Total:  845.45, Leader:  882.04, [F0: -0.91, F1: -14.72, F2: -20.96] - ✓ success
Episode 490, Steps:   25, Total:  963.38, Leader:  950.10, [F0: -0.39, F1: 2.75, F2: 10.92] - ✓ success
Episode 491, Steps:   29, Total:  910.72, Leader:  920.82, [F0: 5.60, F1: -5.96, F2: -9.74] - ✓ success
Episode 492, Steps:   20, Total:  987.76, Leader:  967.47, [F0: 9.41, F1: 4.39, F2: 6.49] - ✓ success
Episode 493, Steps:   24, Total:  963.11, Leader:  953.43, [F0: 4.98, F1: 1.23, F2: 3.48] - ✓ success
Episode 494, Steps:   26, Total:  926.86, Leader:  937.48, [F0: 2.11, F1: -8.96, F2: -3.79] - ✓ success
Episode 495, Steps:   22, Total:  936.13, Leader:  946.27, [F0: -2.72, F1: -7.42, F2: 0.00] - ✓ success
Episode 496, Steps:   19, Total:  964.45, Leader:  964.76, [F0: -4.29, F1: 1.73, F2: 2.25] - ✓ success
Episode 497, Steps:   24, Total:  913.52, Leader:  936.97, [F0: -4.36, F1: -4.73, F2: -14.37] - ✓ success
Episode 498, Steps:   28, Total:  910.08, Leader:  925.38, [F0: 3.71, F1: -14.37, F2: -4.65] - ✓ success
Episode 499, Steps:   30, Total:  901.54, Leader:  920.11, [F0: -0.76, F1: -14.15, F2: -3.67] - ✓ success
训练曲线已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/training_curve.png

✅ 训练完成! 共500轮
总平均奖励: -448.85
  - Leader平均: 72.28
  - Follower平均: -173.71
总最佳奖励: 1001.87
模型已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower
训练数据已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/MASAC_new1
训练日志已保存到: /home/zhangpeng/UAV_PATH_PLANNING/output/baseline/3follower/training_20251025_160828.log
