📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_233830/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |  Follower2   |  Follower3   |    Steps     |    Status   
    219      |   -640.90    |    -48.44    |    -43.73    |    -49.10    |    -59.89    |      45      |  ❌ Failure  
    220      |    828.12    |    -74.30    |    -81.23    |    -74.77    |    -73.57    |      70      |  ✅ Success  
  📊 统计 [Ep 220]: Actor Loss=11.4763, Critic Loss=109.7577, Alpha=0.0612, TD-error=5.1649, Beta=1.0000
    221      |   -604.86    |   -654.40    |   -680.31    |   -591.45    |   -590.59    |     510      |  ✅ Success  
    222      |   -194.42    |   -509.63    |   -527.27    |   -526.78    |   -562.36    |     410      |  ✅ Success  
    223      |    793.27    |    -82.76    |    -85.62    |    -80.65    |    -96.60    |      74      |  ✅ Success  
    224      |    880.18    |    -59.57    |    -50.25    |    -54.62    |    -59.58    |      54      |  ✅ Success  
    225      |    572.62    |   -155.73    |   -151.29    |   -155.18    |   -158.82    |     136      |  ✅ Success  
    226      |   -611.19    |    -38.25    |    -37.62    |    -49.78    |    -42.31    |      34      |  ❌ Failure  
    227      |    851.18    |    -66.41    |    -66.36    |    -64.62    |    -60.66    |      63      |  ✅ Success  
    228      |   -545.60    |   -645.24    |   -570.77    |   -559.56    |   -563.06    |     507      |  ✅ Success  
    229      |    692.47    |   -125.31    |   -111.05    |   -115.57    |   -102.00    |     105      |  ✅ Success  
    230      |    721.51    |   -126.99    |   -137.33    |   -117.83    |   -113.10    |     102      |  ✅ Success  
  📊 统计 [Ep 230]: Actor Loss=13.2811, Critic Loss=114.8346, Alpha=0.0655, TD-error=5.3168, Beta=1.0000
    231      |   -2436.61   |   -1195.06   |   -1073.40   |   -1248.39   |   -1076.99   |     925      |  ✅ Success  
    232      |    846.49    |    -63.86    |    -56.90    |    -64.15    |    -63.38    |      57      |  ✅ Success  
    233      |    834.46    |    -83.93    |   -106.17    |    -63.00    |    -63.41    |      64      |  ✅ Success  
    234      |    820.18    |    -64.28    |    -62.80    |    -56.04    |    -62.39    |      56      |  ✅ Success  
    235      |    847.69    |    -77.82    |    -68.51    |    -60.79    |    -72.17    |      68      |  ✅ Success  
    236      |    587.63    |   -190.05    |   -120.57    |   -122.11    |   -121.35    |     114      |  ✅ Success  
    237      |    715.56    |    -94.00    |    -90.86    |    -94.88    |    -92.05    |      83      |  ✅ Success  
    238      |    884.51    |    -50.61    |    -44.78    |    -45.36    |    -47.42    |      42      |  ✅ Success  
    239      |    692.18    |    -93.06    |   -104.51    |   -100.07    |   -102.01    |      90      |  ✅ Success  
    240      |    665.49    |   -105.86    |   -108.83    |   -106.83    |   -107.08    |      95      |  ✅ Success  
  📊 统计 [Ep 240]: Actor Loss=11.7031, Critic Loss=120.5918, Alpha=0.0748, TD-error=5.8936, Beta=1.0000
    241      |    697.37    |    -94.50    |   -149.94    |   -101.53    |    -90.82    |      83      |  ✅ Success  
    242      |    851.78    |    -61.72    |    -58.32    |    -58.93    |    -60.61    |      54      |  ✅ Success  
    243      |    815.39    |    -78.66    |    -79.71    |    -71.00    |    -75.42    |      70      |  ✅ Success  
    244      |    847.20    |    -63.19    |    -58.48    |    -56.24    |    -65.66    |      54      |  ✅ Success  
    245      |    799.73    |    -96.08    |    -66.40    |    -67.83    |    -87.05    |      60      |  ✅ Success  
    246      |    760.31    |    -84.56    |    -88.37    |    -78.35    |    -82.29    |      75      |  ✅ Success  
    247      |    882.82    |    -55.19    |    -46.49    |    -47.84    |    -48.75    |      43      |  ✅ Success  
    248      |    855.22    |    -56.43    |    -51.59    |    -56.02    |    -57.46    |      51      |  ✅ Success  
    249      |    914.03    |    -41.58    |    -32.82    |    -37.73    |    -40.13    |      35      |  ✅ Success  
    250      |    893.36    |    -46.19    |    -46.77    |    -47.03    |    -47.27    |      44      |  ✅ Success  
  📊 统计 [Ep 250]: Actor Loss=9.9854, Critic Loss=142.2095, Alpha=0.0861, TD-error=7.0826, Beta=1.0000
    251      |    445.62    |   -255.54    |   -222.28    |   -237.11    |   -356.74    |     174      |  ✅ Success  
    252      |    623.98    |   -136.80    |   -154.94    |   -132.28    |   -130.86    |     119      |  ✅ Success  
    253      |    182.96    |   -288.10    |   -283.69    |   -304.77    |   -383.99    |     251      |  ✅ Success  
    254      |    751.88    |   -101.51    |    -81.12    |    -83.94    |    -83.16    |      76      |  ✅ Success  
    255      |    865.65    |    -51.64    |    -51.61    |    -51.54    |    -54.17    |      47      |  ✅ Success  
    256      |    846.26    |    -64.24    |    -59.49    |    -61.71    |    -61.97    |      58      |  ✅ Success  
    257      |    854.54    |    -55.08    |    -55.05    |    -57.03    |    -58.20    |      51      |  ✅ Success  
    258      |   -118.06    |   -397.31    |   -496.25    |   -479.86    |   -499.76    |     362      |  ✅ Success  
    259      |    -53.05    |   -354.62    |   -415.65    |   -354.17    |   -412.35    |     290      |  ✅ Success  
    260      |    840.38    |    -61.07    |    -61.02    |    -58.17    |    -60.68    |      55      |  ✅ Success  
  📊 统计 [Ep 260]: Actor Loss=3.6337, Critic Loss=195.3372, Alpha=0.1268, TD-error=8.5707, Beta=1.0000
    261      |    784.02    |    -84.29    |    -76.89    |    -82.81    |    -81.15    |      76      |  ✅ Success  
    262      |    854.46    |    -78.33    |    -62.73    |    -62.18    |    -56.67    |      57      |  ✅ Success  
    263      |    -21.33    |   -321.99    |   -292.25    |   -271.85    |   -262.44    |     224      |  ✅ Success  
    264      |    886.36    |    -50.92    |    -47.48    |    -51.45    |    -45.99    |      47      |  ✅ Success  
    265      |   -1050.75   |   -629.95    |   -761.66    |   -980.54    |   -658.03    |     539      |  ✅ Success  
    266      |   -4072.99   |   -1382.29   |   -1295.40   |   -1263.07   |   -1770.69   |     846      |  ✅ Success  
    267      |    866.68    |    -57.12    |    -57.73    |    -59.34    |    -55.55    |      53      |  ✅ Success  
    268      |    867.16    |    -53.09    |    -51.60    |    -67.36    |    -64.12    |      49      |  ✅ Success  
    269      |    624.27    |   -112.10    |   -108.78    |   -115.13    |   -119.36    |      96      |  ✅ Success  
    270      |    381.22    |   -191.07    |   -185.59    |   -181.19    |   -201.08    |     160      |  ✅ Success  
  📊 统计 [Ep 270]: Actor Loss=5.4329, Critic Loss=180.9578, Alpha=0.1582, TD-error=7.7282, Beta=1.0000
    271      |    859.63    |    -53.99    |    -57.75    |    -72.02    |    -59.49    |      52      |  ✅ Success  
    272      |    874.76    |    -54.27    |    -49.56    |    -68.91    |    -57.77    |      50      |  ✅ Success  
    273      |    812.49    |    -77.84    |    -67.93    |    -65.75    |    -71.16    |      61      |  ✅ Success  
    274      |    759.73    |    -94.08    |    -88.81    |    -90.01    |    -89.20    |      82      |  ✅ Success  
    275      |   -935.24    |   -128.13    |   -124.91    |   -131.95    |   -138.10    |     105      |  ❌ Failure  
    276      |   -608.34    |   -470.43    |   -461.42    |   -528.43    |   -450.03    |     338      |  ✅ Success  
    277      |    779.97    |    -81.07    |   -109.74    |    -83.82    |    -81.53    |      73      |  ✅ Success  
    278      |    874.71    |    -47.03    |    -47.91    |    -47.04    |    -79.17    |      44      |  ✅ Success  
    279      |    836.02    |    -67.38    |    -76.65    |    -64.44    |    -92.77    |      62      |  ✅ Success  
    280      |   -362.99    |   -356.30    |   -363.88    |   -379.26    |   -375.02    |     283      |  ✅ Success  
  📊 统计 [Ep 280]: Actor Loss=2.1279, Critic Loss=213.5244, Alpha=0.1708, TD-error=8.5058, Beta=1.0000
    281      |   -612.13    |   -454.56    |   -464.88    |   -442.17    |   -525.77    |     320      |  ✅ Success  
    282      |    874.74    |    -51.15    |    -50.97    |    -50.32    |    -54.00    |      47      |  ✅ Success  
    283      |    570.13    |   -129.47    |   -128.45    |   -109.64    |   -154.52    |      95      |  ✅ Success  
    284      |    849.00    |    -76.43    |    -57.39    |    -57.24    |    -56.79    |      53      |  ✅ Success  
    285      |    834.92    |    -69.05    |    -68.46    |    -67.83    |    -68.68    |      63      |  ✅ Success  
    286      |    488.37    |   -220.11    |   -176.09    |   -179.30    |   -206.64    |     151      |  ✅ Success  
    287      |    849.67    |    -65.56    |    -60.96    |    -61.88    |    -63.51    |      57      |  ✅ Success  
    288      |   -1199.40   |   -190.49    |   -167.56    |   -244.06    |   -168.50    |     130      |  ❌ Failure  
    289      |    189.95    |   -294.52    |   -260.26    |   -276.79    |   -263.78    |     229      |  ✅ Success  
    290      |   -439.46    |   -496.14    |   -479.05    |   -454.18    |   -416.96    |     334      |  ✅ Success  
  📊 统计 [Ep 290]: Actor Loss=-0.7882, Critic Loss=265.9198, Alpha=0.1797, TD-error=9.7377, Beta=1.0000
    291      |   -710.34    |   -443.07    |   -467.65    |   -573.23    |   -422.37    |     337      |  ✅ Success  
    292      |    824.55    |    -73.39    |    -70.82    |    -70.36    |    -77.01    |      67      |  ✅ Success  
    293      |    352.64    |   -214.23    |   -220.50    |   -197.55    |   -216.66    |     188      |  ✅ Success  
    294      |    815.80    |    -59.98    |    -73.69    |   -111.89    |    -92.69    |      68      |  ✅ Success  
    295      |   -824.14    |   -100.74    |   -102.22    |   -110.97    |   -112.28    |      78      |  ❌ Failure  
    296      |    839.66    |    -70.43    |    -71.69    |    -65.63    |    -63.92    |      65      |  ✅ Success  
    297      |    866.32    |    -55.61    |    -54.65    |    -63.97    |    -52.50    |      50      |  ✅ Success  
    298      |    433.39    |   -349.22    |   -183.79    |   -210.58    |   -189.23    |     159      |  ✅ Success  
    299      |   -4863.27   |   -1214.25   |   -1205.82   |   -1477.52   |   -1347.36   |     1000     | ⏱️  Timeout 
    300      |    609.78    |   -158.93    |   -145.20    |   -164.41    |   -160.81    |     126      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=2.9769, Critic Loss=210.7504, Alpha=0.1929, TD-error=8.4216, Beta=1.0000
    301      |   -6115.85   |   -1894.35   |   -1617.73   |   -1682.36   |   -1356.03   |     1000     | ⏱️  Timeout 
    302      |    768.73    |    -87.12    |    -83.18    |    -81.49    |    -81.97    |      72      |  ✅ Success  
    303      |   -6035.25   |   -1478.97   |   -1532.04   |   -1678.57   |   -1594.49   |     1000     | ⏱️  Timeout 
    304      |   -6241.22   |   -1516.85   |   -1377.87   |   -1535.50   |   -1738.21   |     1000     | ⏱️  Timeout 
    305      |   -1980.49   |   -794.48    |   -754.59    |   -838.53    |   -805.23    |     681      |  ✅ Success  
    306      |    882.18    |    -51.78    |    -52.06    |    -52.18    |    -50.97    |      48      |  ✅ Success  
    307      |   -531.57    |    -8.88     |    -8.79     |    -8.88     |    -9.34     |      8       |  ❌ Failure  
    308      |   -6314.19   |   -1456.14   |   -1425.17   |   -1562.08   |   -1540.65   |     1000     | ⏱️  Timeout 
    309      |   -243.42    |   -336.70    |   -323.69    |   -426.64    |   -405.03    |     267      |  ✅ Success  
    310      |   -6118.69   |   -1453.07   |   -1409.32   |   -1392.20   |   -1419.60   |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 310]: Actor Loss=-4.2849, Critic Loss=177.2115, Alpha=0.1466, TD-error=7.9072, Beta=1.0000
    311      |    626.27    |   -111.94    |   -112.25    |   -110.14    |   -109.49    |      98      |  ✅ Success  
    312      |   -5948.16   |   -1442.53   |   -1396.94   |   -1690.16   |   -1432.43   |     1000     | ⏱️  Timeout 
    313      |   -5484.45   |   -1451.52   |   -1463.74   |   -1385.44   |   -1292.66   |     1000     | ⏱️  Timeout 
    314      |   -6043.97   |   -1463.95   |   -1359.22   |   -1418.91   |   -1283.18   |     1000     | ⏱️  Timeout 
    315      |    858.52    |    -60.27    |    -60.38    |    -66.30    |    -52.38    |      57      |  ✅ Success  
    316      |   -4938.46   |   -1446.85   |   -1487.02   |   -1367.92   |   -1227.94   |     1000     | ⏱️  Timeout 
    317      |    804.80    |    -75.23    |   -106.61    |    -82.90    |    -78.08    |      68      |  ✅ Success  
    318      |    818.54    |    -77.52    |    -66.48    |    -85.69    |    -66.32    |      61      |  ✅ Success  
    319      |   -5786.94   |   -1548.71   |   -1414.14   |   -1546.36   |   -1279.31   |     1000     | ⏱️  Timeout 
    320      |   -5337.30   |   -1510.19   |   -1177.78   |   -1398.68   |   -1259.80   |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 320]: Actor Loss=5.5119, Critic Loss=80.2961, Alpha=0.0846, TD-error=4.1274, Beta=1.0000
    321      |   -5406.37   |   -1433.27   |   -1257.82   |   -1411.21   |   -1226.25   |     1000     | ⏱️  Timeout 
    322      |    210.69    |   -264.52    |   -227.25    |   -281.06    |   -226.27    |     190      |  ✅ Success  
    323      |   -6103.20   |   -1451.94   |   -1227.45   |   -1422.64   |   -1256.99   |     1000     | ⏱️  Timeout 
    324      |   -5609.30   |   -1487.39   |   -1254.15   |   -1347.56   |   -1258.09   |     1000     | ⏱️  Timeout 
    325      |    468.09    |   -157.62    |   -162.00    |   -190.34    |   -169.50    |     143      |  ✅ Success  
    326      |    917.49    |    -34.53    |    -45.16    |    -34.96    |    -34.36    |      31      |  ✅ Success  
    327      |    892.52    |    -41.10    |    -41.93    |    -44.92    |    -60.34    |      39      |  ✅ Success  
    328      |    819.38    |    -71.80    |    -72.00    |    -78.90    |    -73.98    |      66      |  ✅ Success  
    329      |    899.03    |    -39.60    |    -64.97    |    -43.89    |    -40.49    |      36      |  ✅ Success  
    330      |    897.23    |    -49.13    |    -42.17    |    -40.44    |    -45.04    |      41      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=6.7700, Critic Loss=66.4837, Alpha=0.0392, TD-error=3.9545, Beta=1.0000
    331      |   -5680.28   |   -1478.85   |   -1192.51   |   -1502.88   |   -1234.97   |     1000     | ⏱️  Timeout 
    332      |   -5660.84   |   -1479.16   |   -1283.87   |   -1465.68   |   -1299.40   |     1000     | ⏱️  Timeout 
    333      |   -2590.42   |   -975.68    |   -856.77    |   -978.50    |   -820.24    |     669      |  ✅ Success  
    334      |   -218.13    |   -468.53    |   -430.19    |   -450.50    |   -417.88    |     372      |  ✅ Success  
    335      |   -4806.32   |   -1422.55   |   -1355.86   |   -1331.32   |   -1303.08   |     1000     | ⏱️  Timeout 
    336      |     6.39     |   -453.96    |   -284.01    |   -314.10    |   -270.73    |     205      |  ✅ Success  
    337      |    -23.15    |   -291.89    |   -275.49    |   -346.57    |   -285.32    |     237      |  ✅ Success  
    338      |   -129.15    |   -315.10    |   -279.44    |   -317.80    |   -297.93    |     234      |  ✅ Success  
    339      |   -1671.31   |   -932.28    |   -1137.29   |   -926.62    |   -846.52    |     728      |  ✅ Success  
    340      |    872.70    |    -57.58    |    -50.15    |    -72.55    |    -66.94    |      45      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=17.3025, Critic Loss=34.0165, Alpha=0.0256, TD-error=2.0195, Beta=1.0000
    341      |    886.42    |    -43.02    |    -43.79    |    -44.75    |    -48.56    |      39      |  ✅ Success  
    342      |    893.40    |    -50.33    |    -52.15    |    -61.12    |    -46.12    |      45      |  ✅ Success  
    343      |    743.30    |   -120.76    |    -90.48    |    -87.45    |    -86.29    |      77      |  ✅ Success  
    344      |    925.06    |    -32.97    |    -31.21    |    -30.51    |    -32.10    |      29      |  ✅ Success  
    345      |   -595.05    |    -58.26    |    -44.17    |    -43.99    |    -35.51    |      29      |  ❌ Failure  
    346      |    890.90    |    -41.22    |    -43.03    |    -46.55    |    -36.82    |      37      |  ✅ Success  
    347      |    948.06    |    -21.32    |    -38.98    |    -25.70    |    -26.63    |      25      |  ✅ Success  
    348      |    911.17    |    -36.16    |    -38.01    |    -37.99    |    -38.53    |      35      |  ✅ Success  
    349      |   -526.23    |    -8.93     |    -8.96     |    -8.89     |    -9.19     |      8       |  ❌ Failure  
    350      |    917.20    |    -37.83    |    -35.41    |    -36.36    |    -35.98    |      33      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=15.3310, Critic Loss=59.4671, Alpha=0.0268, TD-error=3.2659, Beta=1.0000
    351      |    893.21    |    -40.94    |    -41.77    |    -46.37    |    -45.25    |      38      |  ✅ Success  
    352      |    338.63    |   -219.30    |   -217.20    |   -263.13    |   -230.40    |     178      |  ✅ Success  
    353      |    872.79    |    -53.11    |    -50.17    |    -59.93    |    -54.02    |      45      |  ✅ Success  
    354      |   -2399.74   |   -958.39    |   -1051.74   |   -953.10    |   -926.56    |     790      |  ✅ Success  
    355      |    339.46    |   -214.44    |   -199.04    |   -197.78    |   -180.46    |     158      |  ✅ Success  
    356      |    670.17    |    -98.84    |   -106.79    |   -111.18    |   -104.01    |      83      |  ✅ Success  
    357      |   -4297.34   |   -1299.24   |   -1158.43   |   -1173.59   |   -1272.39   |     1000     | ⏱️  Timeout 
    358      |   -102.94    |   -325.59    |   -314.61    |   -312.63    |   -323.39    |     267      |  ✅ Success  
    359      |    383.12    |   -236.01    |   -214.71    |   -228.20    |   -201.83    |     194      |  ✅ Success  
    360      |    71.95     |   -419.84    |   -342.10    |   -313.60    |   -332.83    |     288      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-10.3375, Critic Loss=126.8246, Alpha=0.0557, TD-error=5.8738, Beta=1.0000
    361      |    168.87    |   -305.24    |   -290.35    |   -291.12    |   -293.72    |     262      |  ✅ Success  
    362      |    819.50    |    -69.00    |    -68.51    |    -66.53    |    -66.18    |      60      |  ✅ Success  
    363      |    622.77    |   -148.07    |   -122.65    |   -135.83    |   -147.91    |     124      |  ✅ Success  
    364      |   -502.91    |   -648.69    |   -553.31    |   -666.46    |   -649.85    |     575      |  ✅ Success  
    365      |    766.04    |    -91.34    |    -91.90    |    -93.49    |    -97.73    |      81      |  ✅ Success  
    366      |    588.95    |   -127.29    |   -124.31    |   -126.66    |   -122.24    |     109      |  ✅ Success  
    367      |    517.41    |   -157.91    |   -146.81    |   -132.16    |   -140.80    |     107      |  ✅ Success  
    368      |    891.46    |    -43.64    |    -76.11    |    -39.67    |    -46.45    |      38      |  ✅ Success  
    369      |    552.58    |   -176.17    |   -167.11    |   -160.83    |   -166.70    |     146      |  ✅ Success  
    370      |    853.28    |    -62.48    |    -65.13    |    -74.60    |    -58.76    |      56      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-26.2354, Critic Loss=169.2272, Alpha=0.0875, TD-error=8.8915, Beta=1.0000
    371      |    732.75    |   -117.54    |   -104.76    |   -110.87    |    -99.79    |      89      |  ✅ Success  
    372      |    -95.58    |   -448.57    |   -360.75    |   -559.91    |   -381.73    |     379      |  ✅ Success  
    373      |    702.63    |    -95.27    |    -93.80    |   -113.04    |    -90.36    |      81      |  ✅ Success  
    374      |    757.39    |   -107.23    |    -98.04    |    -93.50    |    -98.70    |      86      |  ✅ Success  
    375      |    916.68    |    -38.21    |    -37.51    |    -36.36    |    -35.03    |      34      |  ✅ Success  
    376      |    794.76    |    -77.66    |    -76.19    |    -76.73    |    -75.66    |      69      |  ✅ Success  
    377      |    727.22    |    -92.95    |    -87.94    |    -88.25    |    -87.47    |      78      |  ✅ Success  
    378      |    472.27    |   -221.31    |   -218.05    |   -378.65    |   -221.21    |     184      |  ✅ Success  
    379      |    900.83    |    -43.30    |    -38.50    |    -44.55    |    -57.37    |      37      |  ✅ Success  
    380      |    895.01    |    -46.68    |    -45.22    |    -45.87    |    -47.37    |      42      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-10.1997, Critic Loss=154.9050, Alpha=0.1139, TD-error=7.5725, Beta=1.0000
    381      |    782.55    |    -81.22    |    -90.87    |    -77.37    |    -85.27    |      70      |  ✅ Success  
    382      |    813.83    |    -76.96    |    -77.06    |    -77.49    |    -82.31    |      68      |  ✅ Success  
    383      |   -875.57    |   -760.16    |   -614.20    |   -707.75    |   -726.51    |     580      |  ✅ Success  
    384      |    864.10    |    -59.17    |    -54.90    |    -57.40    |    -54.51    |      51      |  ✅ Success  
    385      |    707.72    |   -131.21    |   -126.63    |    -97.85    |    -94.25    |      87      |  ✅ Success  
    386      |   -2048.41   |   -844.83    |   -681.77    |   -827.13    |   -709.10    |     588      |  ✅ Success  
    387      |   -1553.40   |   -714.55    |   -586.90    |   -823.80    |   -673.13    |     527      |  ✅ Success  
    388      |    753.87    |    -97.82    |   -100.73    |    -98.89    |   -101.90    |      88      |  ✅ Success  
    389      |    924.83    |    -33.06    |    -40.42    |    -33.90    |    -41.71    |      31      |  ✅ Success  
    390      |    927.73    |    -31.38    |    -31.07    |    -31.31    |    -31.94    |      29      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-7.5906, Critic Loss=193.3089, Alpha=0.1271, TD-error=8.6483, Beta=1.0000
    391      |   -4686.47   |   -1392.71   |   -1326.89   |   -1340.19   |   -1313.86   |     1000     | ⏱️  Timeout 
    392      |   -5551.14   |   -1424.57   |   -1161.26   |   -1318.80   |   -1215.11   |     1000     | ⏱️  Timeout 
    393      |   -779.14    |   -468.99    |   -433.19    |   -426.82    |   -415.37    |     351      |  ✅ Success  
    394      |   -1378.30   |   -741.69    |   -606.59    |   -664.89    |   -647.31    |     528      |  ✅ Success  
    395      |    752.10    |    -77.87    |    -91.13    |    -76.70    |    -75.02    |      67      |  ✅ Success  
    396      |    891.91    |    -42.67    |    -44.55    |    -45.30    |    -43.07    |      40      |  ✅ Success  
    397      |    461.33    |   -144.91    |   -142.21    |   -163.51    |   -159.03    |     123      |  ✅ Success  
    398      |    910.96    |    -38.83    |    -42.84    |    -40.43    |    -39.23    |      36      |  ✅ Success  
    399      |    584.32    |   -142.07    |   -112.71    |   -115.83    |   -132.88    |     101      |  ✅ Success  
    400      |    748.13    |    -83.03    |    -80.14    |    -80.24    |    -84.29    |      72      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-2.7354, Critic Loss=120.7697, Alpha=0.0999, TD-error=6.1913, Beta=1.0000
    401      |   -5668.08   |   -1422.32   |   -1148.38   |   -1539.10   |   -1376.89   |     1000     | ⏱️  Timeout 
    402      |    845.77    |    -66.37    |    -59.40    |    -63.48    |    -60.26    |      55      |  ✅ Success  
    403      |    899.31    |    -36.43    |    -61.11    |    -41.79    |    -38.78    |      36      |  ✅ Success  
    404      |   -5601.63   |   -1461.83   |   -1135.62   |   -1380.00   |   -1207.10   |     1000     | ⏱️  Timeout 
    405      |    904.58    |    -38.31    |    -40.31    |    -38.97    |    -40.26    |      37      |  ✅ Success  
    406      |    859.19    |    -53.24    |    -54.92    |    -53.74    |    -53.08    |      48      |  ✅ Success  
    407      |   -845.34    |   -492.34    |   -479.71    |   -482.12    |   -533.75    |     398      |  ✅ Success  
    408      |    890.69    |    -43.82    |    -44.54    |    -47.40    |    -44.72    |      41      |  ✅ Success  
    409      |    912.42    |    -35.29    |    -39.14    |    -40.46    |    -38.27    |      36      |  ✅ Success  
    410      |   -1247.07   |   -653.49    |   -597.39    |   -665.39    |   -619.32    |     522      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-11.7349, Critic Loss=146.4599, Alpha=0.1102, TD-error=7.1361, Beta=1.0000
    411      |    398.58    |   -179.44    |   -185.63    |   -181.55    |   -172.83    |     157      |  ✅ Success  
    412      |    891.56    |    -43.10    |    -44.12    |    -43.02    |    -40.87    |      39      |  ✅ Success  
    413      |    853.85    |    -51.99    |    -59.14    |    -56.76    |    -59.50    |      52      |  ✅ Success  
    414      |    909.30    |    -36.81    |    -35.48    |    -34.93    |    -40.48    |      33      |  ✅ Success  
    415      |    814.56    |    -80.81    |    -83.06    |    -77.29    |    -91.09    |      71      |  ✅ Success  
    416      |    98.98     |   -417.71    |   -411.23    |   -422.94    |   -483.80    |     365      |  ✅ Success  
    417      |    866.36    |    -44.27    |    -63.26    |    -44.61    |    -46.38    |      40      |  ✅ Success  
    418      |    750.39    |    -75.51    |    -73.05    |    -74.89    |    -74.94    |      66      |  ✅ Success  
    419      |    922.61    |    -33.76    |    -34.00    |    -33.01    |    -32.55    |      31      |  ✅ Success  
    420      |    906.99    |    -37.48    |    -45.13    |    -37.28    |    -40.11    |      35      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-14.3400, Critic Loss=164.6530, Alpha=0.1368, TD-error=9.1482, Beta=1.0000
    421      |    792.43    |    -88.92    |    -87.25    |    -94.69    |   -101.88    |      78      |  ✅ Success  
    422      |    652.21    |   -146.65    |   -159.44    |   -148.69    |   -142.12    |     126      |  ✅ Success  
    423      |    665.40    |   -154.39    |   -132.00    |   -165.28    |   -136.04    |     119      |  ✅ Success  
    424      |   -2134.34   |   -893.46    |   -758.02    |   -936.53    |   -940.68    |     671      |  ✅ Success  
    425      |    883.12    |    -49.62    |    -51.03    |    -49.69    |    -50.47    |      46      |  ✅ Success  
    426      |    533.67    |   -213.42    |   -233.87    |   -231.09    |   -214.56    |     191      |  ✅ Success  
    427      |    511.09    |   -228.78    |   -262.37    |   -240.93    |   -214.86    |     186      |  ✅ Success  
    428      |    856.29    |    -57.36    |    -75.46    |    -59.38    |    -60.11    |      53      |  ✅ Success  
    429      |    512.01    |   -153.61    |   -156.97    |   -160.54    |   -155.12    |     130      |  ✅ Success  
    430      |    793.00    |    -97.82    |    -79.21    |    -76.93    |    -77.21    |      71      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-7.7619, Critic Loss=162.3553, Alpha=0.1672, TD-error=7.7296, Beta=1.0000
    431      |    836.19    |    -72.82    |    -79.60    |    -95.40    |    -69.52    |      65      |  ✅ Success  
    432      |    799.11    |    -76.29    |    -73.80    |    -76.86    |    -79.41    |      68      |  ✅ Success  
    433      |    678.00    |    -99.10    |   -114.70    |    -92.90    |   -100.91    |      82      |  ✅ Success  
    434      |    290.03    |   -197.60    |   -239.73    |   -183.92    |   -214.41    |     160      |  ✅ Success  
    435      |    887.26    |    -45.94    |    -46.30    |    -48.19    |    -45.86    |      42      |  ✅ Success  
    436      |    807.34    |    -80.81    |    -79.10    |    -81.06    |    -80.74    |      71      |  ✅ Success  
    437      |    900.55    |    -48.03    |    -40.92    |    -53.46    |    -35.72    |      37      |  ✅ Success  
    438      |    798.15    |    -59.84    |    -64.46    |    -64.01    |    -63.77    |      57      |  ✅ Success  
    439      |    782.72    |    -67.69    |    -69.11    |    -69.36    |    -67.96    |      60      |  ✅ Success  
    440      |    887.33    |    -42.68    |    -44.57    |    -42.90    |    -44.58    |      39      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-7.8215, Critic Loss=180.8584, Alpha=0.1776, TD-error=8.9017, Beta=1.0000
    441      |    883.59    |    -48.49    |    -50.44    |    -52.89    |    -50.40    |      44      |  ✅ Success  
    442      |   -651.59    |   -471.05    |   -393.02    |   -396.51    |   -415.11    |     334      |  ✅ Success  
    443      |    678.94    |   -105.73    |   -112.84    |    -94.04    |   -104.05    |      92      |  ✅ Success  
    444      |    706.31    |   -101.35    |    -97.41    |   -106.51    |    -97.92    |      88      |  ✅ Success  
    445      |    781.49    |    -77.94    |    -92.01    |    -73.45    |    -73.92    |      66      |  ✅ Success  
    446      |    798.16    |    -71.85    |    -74.45    |    -77.43    |    -70.54    |      64      |  ✅ Success  
    447      |    770.82    |    -74.42    |    -71.53    |    -70.10    |    -85.99    |      64      |  ✅ Success  
    448      |    435.19    |   -162.84    |   -172.71    |   -157.30    |   -200.49    |     144      |  ✅ Success  
    449      |    144.52    |   -263.57    |   -253.98    |   -247.09    |   -250.66    |     221      |  ✅ Success  
    450      |    918.98    |    -35.57    |    -34.96    |    -36.45    |    -38.88    |      33      |  ✅ Success  
