📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    296      |    729.39    |    -13.46    |    -25.13    |      98      |  ✅ Success  
    297      |    629.62    |    -21.20    |    -20.11    |     152      |  ✅ Success  
    298      |   -142.20    |    -93.26    |   -129.60    |     451      |  ✅ Success  
    299      |   -511.20    |    -0.74     |    -0.42     |      6       |  ❌ Failure  
    300      |   -567.22    |    -4.70     |    -8.89     |      30      |  ❌ Failure  
  📊 统计 [Ep 300]: Actor Loss=-15.8459, Critic Loss=198.9190, Alpha=0.2303, TD-error=10.5103, Beta=1.0000
    301      |   -3811.49   |   -664.88    |   -535.99    |     1000     | ⏱️  Timeout 
    302      |   -3338.56   |   -304.57    |   -231.56    |     1000     | ⏱️  Timeout 
    303      |   -2900.53   |   -318.29    |   -155.70    |     1000     | ⏱️  Timeout 
    304      |    458.89    |    -53.74    |    -38.99    |     221      |  ✅ Success  
    305      |    953.38    |    -2.04     |    -3.11     |      41      |  ✅ Success  
    306      |    808.45    |    -15.75    |    -10.81    |     112      |  ✅ Success  
    307      |    937.18    |    -2.60     |    -7.91     |      51      |  ✅ Success  
    308      |    865.91    |    -11.87    |    -4.65     |      79      |  ✅ Success  
    309      |    342.73    |   -122.53    |    -37.71    |     207      |  ✅ Success  
    310      |    215.80    |    -55.87    |    -71.71    |     275      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-3.6432, Critic Loss=133.1673, Alpha=0.1713, TD-error=9.2117, Beta=1.0000
    311      |    903.03    |    -13.21    |    -8.96     |      63      |  ✅ Success  
    312      |   -887.24    |   -150.76    |   -150.26    |     893      |  ✅ Success  
    313      |    495.06    |    -61.56    |    -55.91    |     173      |  ✅ Success  
    314      |    931.19    |    -16.26    |    -4.76     |      44      |  ✅ Success  
    315      |    529.93    |    -35.85    |    -26.54    |     167      |  ✅ Success  
    316      |    921.29    |    -3.51     |    -4.01     |      55      |  ✅ Success  
    317      |    695.92    |    -16.36    |    -17.00    |     155      |  ✅ Success  
    318      |    906.58    |    -5.98     |    -4.96     |      61      |  ✅ Success  
    319      |    934.98    |    -4.79     |    -4.84     |      43      |  ✅ Success  
    320      |    881.31    |    -7.95     |    -7.33     |      71      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-13.9749, Critic Loss=159.8297, Alpha=0.2097, TD-error=11.6322, Beta=1.0000
    321      |   -2571.87   |   -363.82    |   -418.58    |     967      |  ✅ Success  
    322      |   -1225.96   |   -210.12    |   -228.30    |     550      |  ✅ Success  
    323      |    304.48    |    -57.17    |    -57.61    |     230      |  ✅ Success  
    324      |    823.31    |    -7.70     |    -14.00    |      87      |  ✅ Success  
    325      |    663.89    |    -29.44    |    -17.16    |     133      |  ✅ Success  
    326      |    916.80    |    -6.69     |    -6.85     |      56      |  ✅ Success  
    327      |    667.06    |    -17.86    |    -19.68    |     112      |  ✅ Success  
    328      |   -2309.91   |   -287.83    |   -351.26    |     885      |  ✅ Success  
    329      |    946.95    |    -2.30     |    -4.30     |      42      |  ✅ Success  
    330      |    574.08    |    -33.90    |    -19.69    |     182      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-13.9975, Critic Loss=142.6293, Alpha=0.2090, TD-error=9.8286, Beta=1.0000
    331      |   -782.86    |   -120.45    |   -199.24    |     532      |  ✅ Success  
    332      |    370.37    |    -49.46    |    -53.24    |     192      |  ✅ Success  
    333      |    942.90    |    -3.20     |    -3.73     |      50      |  ✅ Success  
    334      |    656.04    |    -20.90    |    -23.49    |     105      |  ✅ Success  
    335      |    896.70    |    -6.58     |    -8.17     |      65      |  ✅ Success  
    336      |    697.75    |    -23.38    |    -20.97    |     134      |  ✅ Success  
    337      |    754.56    |    -17.89    |    -17.58    |     111      |  ✅ Success  
    338      |    404.61    |    -30.59    |    -32.09    |     194      |  ✅ Success  
    339      |    880.85    |    -7.23     |    -52.50    |      61      |  ✅ Success  
    340      |    900.64    |    -7.27     |    -9.60     |      67      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-10.2740, Critic Loss=156.4191, Alpha=0.2079, TD-error=10.3415, Beta=1.0000
    341      |    574.04    |    -36.28    |    -41.24    |     143      |  ✅ Success  
    342      |    893.80    |    -7.30     |    -7.30     |      64      |  ✅ Success  
    343      |    614.28    |    -31.77    |    -52.79    |     161      |  ✅ Success  
    344      |    943.43    |    -8.48     |    -7.21     |      36      |  ✅ Success  
    345      |    891.39    |    -9.75     |    -3.11     |      69      |  ✅ Success  
    346      |    940.39    |    -5.11     |    -3.51     |      43      |  ✅ Success  
    347      |    925.79    |    -4.47     |    -20.03    |      44      |  ✅ Success  
    348      |   -1450.73   |   -169.13    |   -281.23    |     719      |  ✅ Success  
    349      |    651.78    |    -23.17    |    -55.63    |     154      |  ✅ Success  
    350      |    732.91    |    -18.62    |    -15.33    |     105      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-12.3673, Critic Loss=139.3441, Alpha=0.2099, TD-error=8.9875, Beta=1.0000
    351      |    899.81    |    -6.76     |    -6.06     |      61      |  ✅ Success  
    352      |    529.93    |    -29.00    |    -32.13    |     163      |  ✅ Success  
    353      |    936.57    |    -4.01     |    -4.55     |      45      |  ✅ Success  
    354      |    765.95    |    -22.06    |    -45.51    |     115      |  ✅ Success  
    355      |    884.89    |    -17.27    |    -25.39    |      72      |  ✅ Success  
    356      |   -3300.68   |   -314.17    |   -286.68    |     1000     | ⏱️  Timeout 
    357      |    611.19    |    -26.99    |    -36.00    |     153      |  ✅ Success  
    358      |    764.53    |    -23.98    |    -20.90    |     107      |  ✅ Success  
    359      |    862.07    |    -23.62    |    -6.07     |      67      |  ✅ Success  
    360      |   -1889.34   |   -206.42    |   -227.45    |     962      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-25.3911, Critic Loss=167.9565, Alpha=0.2096, TD-error=10.8737, Beta=1.0000
    361      |    558.34    |    -55.69    |    -27.10    |     126      |  ✅ Success  
    362      |    891.58    |    -7.91     |    -8.44     |      72      |  ✅ Success  
    363      |    783.14    |    -10.45    |    -15.01    |     100      |  ✅ Success  
    364      |    539.08    |    -24.91    |    -60.93    |     143      |  ✅ Success  
    365      |   -468.65    |   -116.65    |   -173.08    |     451      |  ✅ Success  
    366      |    494.24    |    -42.28    |    -76.42    |     157      |  ✅ Success  
    367      |   -3610.23   |   -238.81    |   -359.41    |     1000     | ⏱️  Timeout 
    368      |    933.33    |    -30.87    |    -6.12     |      42      |  ✅ Success  
    369      |    898.12    |    -6.18     |    -5.70     |      63      |  ✅ Success  
    370      |    937.53    |    -3.37     |    -3.24     |      42      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-26.8038, Critic Loss=144.4542, Alpha=0.1871, TD-error=10.6866, Beta=1.0000
    371      |   -3912.33   |   -407.52    |   -392.41    |     1000     | ⏱️  Timeout 
    372      |   -949.76    |   -208.97    |   -171.08    |     523      |  ✅ Success  
    373      |   -3023.24   |   -260.71    |   -255.16    |     1000     | ⏱️  Timeout 
    374      |    594.33    |    -65.79    |    -34.06    |     127      |  ✅ Success  
    375      |   -2326.57   |   -210.89    |   -202.15    |     540      |  ❌ Failure  
    376      |   -2756.35   |   -219.27    |   -268.42    |     1000     | ⏱️  Timeout 
    377      |   -3983.25   |   -413.06    |   -407.58    |     1000     | ⏱️  Timeout 
    378      |   -722.39    |   -188.45    |   -157.38    |     590      |  ✅ Success  
    379      |    808.36    |    -18.67    |    -10.73    |      89      |  ✅ Success  
    380      |    920.74    |    -7.74     |    -5.12     |      56      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-22.7832, Critic Loss=146.6985, Alpha=0.1556, TD-error=8.6985, Beta=1.0000
    381      |    851.65    |    -9.52     |    -9.99     |      71      |  ✅ Success  
    382      |   -811.71    |   -158.47    |   -159.98    |     521      |  ✅ Success  
    383      |   -953.92    |   -204.07    |   -290.24    |     738      |  ✅ Success  
    384      |   -145.40    |   -113.30    |    -70.38    |     345      |  ✅ Success  
    385      |    597.64    |    -65.06    |    -58.06    |     138      |  ✅ Success  
    386      |    366.58    |    -40.59    |   -109.56    |     203      |  ✅ Success  
    387      |   -947.24    |    -51.67    |    -27.69    |     153      |  ❌ Failure  
    388      |    561.86    |    -39.97    |    -49.72    |     131      |  ✅ Success  
    389      |    960.91    |    -3.17     |    -4.46     |      33      |  ✅ Success  
    390      |    758.00    |    -15.23    |    -17.13    |      83      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-10.7959, Critic Loss=120.2654, Alpha=0.1363, TD-error=9.2743, Beta=1.0000
    391      |    -36.93    |    -99.86    |   -168.55    |     301      |  ✅ Success  
    392      |    492.45    |    -29.48    |    -29.77    |     163      |  ✅ Success  
    393      |    367.99    |    -46.30    |    -43.98    |     227      |  ✅ Success  
    394      |    614.70    |    -74.54    |    -69.01    |     143      |  ✅ Success  
    395      |    868.75    |    -34.53    |    -30.69    |      61      |  ✅ Success  
    396      |   -1588.52   |   -228.11    |   -301.58    |     690      |  ✅ Success  
    397      |   -2799.00   |   -571.94    |   -418.56    |     999      |  ✅ Success  
    398      |    802.66    |    -10.46    |    -22.68    |     119      |  ✅ Success  
    399      |   -4361.48   |   -537.20    |   -417.84    |     1000     | ⏱️  Timeout 
    400      |    569.81    |    -30.93    |    -18.13    |     216      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-21.6911, Critic Loss=133.5838, Alpha=0.1270, TD-error=9.5718, Beta=1.0000
    401      |   -855.92    |   -263.62    |   -111.77    |     504      |  ✅ Success  
    402      |   -515.76    |    -0.91     |    -0.71     |      6       |  ❌ Failure  
    403      |   -2527.63   |   -303.19    |   -214.94    |     1000     | ⏱️  Timeout 
    404      |   -591.19    |    -6.21     |    -6.67     |      36      |  ❌ Failure  
    405      |   -1506.12   |   -266.55    |   -151.16    |     635      |  ✅ Success  
    406      |   -985.61    |   -156.53    |   -217.95    |     501      |  ✅ Success  
    407      |   -1476.27   |   -161.92    |   -164.24    |     638      |  ✅ Success  
    408      |   -1863.00   |   -348.53    |   -145.34    |     1000     | ⏱️  Timeout 
    409      |   -1250.19   |   -175.69    |   -125.08    |     666      |  ✅ Success  
    410      |   -813.94    |   -288.78    |   -154.04    |     472      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=3.6035, Critic Loss=64.5580, Alpha=0.0878, TD-error=5.6936, Beta=1.0000
    411      |    953.16    |    -8.40     |    -3.57     |      38      |  ✅ Success  
    412      |    896.12    |    -7.82     |    -6.68     |      50      |  ✅ Success  
    413      |   -157.28    |   -155.26    |    -82.06    |     304      |  ✅ Success  
    414      |    366.42    |    -48.24    |    -51.00    |     193      |  ✅ Success  
    415      |    914.71    |    -5.43     |    -21.89    |      46      |  ✅ Success  
    416      |    949.73    |    -6.95     |    -12.82    |      37      |  ✅ Success  
    417      |    927.63    |    -6.53     |    -3.35     |      46      |  ✅ Success  
    418      |    822.97    |    -13.25    |    -19.68    |      70      |  ✅ Success  
    419      |    927.34    |    -8.10     |     0.39     |      44      |  ✅ Success  
    420      |    647.32    |    -32.35    |    -30.59    |     120      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=2.4559, Critic Loss=92.5658, Alpha=0.0841, TD-error=7.5190, Beta=1.0000
    421      |    895.90    |    -5.84     |    -6.46     |      51      |  ✅ Success  
    422      |    544.16    |    -35.36    |    -27.77    |     148      |  ✅ Success  
    423      |   -739.25    |   -114.10    |    -80.40    |     461      |  ✅ Success  
    424      |    427.69    |    -51.33    |    -37.75    |     218      |  ✅ Success  
    425      |    429.22    |   -205.31    |    -30.63    |     211      |  ✅ Success  
    426      |    261.50    |    -71.36    |    -42.72    |     203      |  ✅ Success  
    427      |    706.70    |    -18.82    |    -39.00    |     100      |  ✅ Success  
    428      |    14.09     |   -120.93    |   -108.33    |     296      |  ✅ Success  
    429      |   -641.84    |    -27.33    |    -11.93    |      45      |  ❌ Failure  
    430      |    550.31    |    -29.21    |    -70.04    |     165      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-7.3751, Critic Loss=107.8943, Alpha=0.1107, TD-error=8.2451, Beta=1.0000
    431      |    660.93    |    -39.50    |    -21.39    |     116      |  ✅ Success  
    432      |    533.41    |    -29.44    |    -44.87    |     141      |  ✅ Success  
    433      |   -163.02    |   -148.92    |   -130.37    |     337      |  ✅ Success  
    434      |   -550.60    |   -181.21    |    -77.91    |     439      |  ✅ Success  
    435      |   -2488.45   |   -169.55    |   -200.55    |     583      |  ❌ Failure  
    436      |    703.16    |    -23.04    |    -60.40    |     104      |  ✅ Success  
    437      |    808.21    |    -14.64    |    -8.60     |      88      |  ✅ Success  
    438      |   -1475.28   |   -225.11    |   -167.66    |     652      |  ✅ Success  
    439      |    125.71    |    -92.44    |   -212.28    |     279      |  ✅ Success  
    440      |    109.40    |   -151.90    |    -90.73    |     238      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-24.2828, Critic Loss=158.4653, Alpha=0.2147, TD-error=9.9528, Beta=1.0000
    441      |    744.44    |    -18.74    |    -46.52    |      98      |  ✅ Success  
    442      |    215.29    |   -131.71    |    -44.51    |     224      |  ✅ Success  
    443      |    -54.94    |    -88.24    |   -125.97    |     365      |  ✅ Success  
    444      |   -772.88    |   -298.87    |   -153.77    |     511      |  ✅ Success  
    445      |   -3558.00   |   -292.57    |   -248.67    |     1000     | ⏱️  Timeout 
    446      |   -104.25    |    -69.56    |    -90.43    |     326      |  ✅ Success  
    447      |   -3874.12   |   -237.00    |   -325.18    |     1000     | ⏱️  Timeout 
    448      |   -3676.93   |   -329.53    |   -246.04    |     1000     | ⏱️  Timeout 
    449      |    300.33    |    -43.84    |    -46.24    |     188      |  ✅ Success  
    450      |    614.81    |    -20.98    |    -35.38    |     123      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-31.0345, Critic Loss=118.8382, Alpha=0.2557, TD-error=9.3657, Beta=1.0000
    451      |   -3821.79   |   -283.16    |   -248.69    |     1000     | ⏱️  Timeout 
    452      |    952.43    |    -2.96     |    -3.51     |      35      |  ✅ Success  
    453      |   -203.99    |   -130.81    |    -58.90    |     419      |  ✅ Success  
    454      |    77.47     |    -63.83    |    -66.04    |     270      |  ✅ Success  
    455      |    594.97    |    -24.59    |    -20.20    |     128      |  ✅ Success  
    456      |   -3582.65   |   -374.27    |   -214.75    |     1000     | ⏱️  Timeout 
    457      |   -3507.93   |   -325.89    |   -207.23    |     1000     | ⏱️  Timeout 
    458      |    779.09    |    -17.25    |    -32.12    |      91      |  ✅ Success  
    459      |   -3685.69   |   -238.51    |   -362.65    |     1000     | ⏱️  Timeout 
    460      |   -3957.24   |   -413.76    |   -170.29    |     1000     | ⏱️  Timeout 
  📊 统计 [Ep 460]: Actor Loss=-36.6832, Critic Loss=112.9547, Alpha=0.2037, TD-error=8.8185, Beta=1.0000
    461      |   -3552.89   |   -307.46    |   -145.25    |     1000     | ⏱️  Timeout 
    462      |   -1318.33   |    -78.48    |    -77.48    |     253      |  ❌ Failure  
    463      |    151.08    |    -90.94    |    -43.00    |     307      |  ✅ Success  
    464      |    715.79    |    -16.98    |    -13.58    |      95      |  ✅ Success  
    465      |   -3393.81   |   -259.55    |   -157.98    |     1000     | ⏱️  Timeout 
    466      |    968.12    |    -1.60     |    -2.02     |      27      |  ✅ Success  
    467      |    733.97    |    -17.17    |    -21.48    |      99      |  ✅ Success  
    468      |    826.21    |    -10.68    |    -8.87     |      68      |  ✅ Success  
    469      |   -3147.02   |   -206.16    |   -116.23    |     1000     | ⏱️  Timeout 
    470      |    940.49    |    -17.05    |    -4.12     |      45      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-40.2174, Critic Loss=110.1982, Alpha=0.1823, TD-error=8.4314, Beta=1.0000
    471      |   -3021.26   |   -194.67    |   -130.48    |     1000     | ⏱️  Timeout 
    472      |    668.22    |    -24.59    |    -54.07    |     187      |  ✅ Success  
    473      |   -2872.76   |   -205.04    |   -116.96    |     1000     | ⏱️  Timeout 
    474      |   -3165.84   |   -192.97    |   -128.83    |     1000     | ⏱️  Timeout 
    475      |   -2829.16   |   -126.35    |   -118.03    |     1000     | ⏱️  Timeout 
    476      |    944.91    |    -16.34    |    -3.94     |      35      |  ✅ Success  
    477      |   -2897.41   |   -211.74    |   -181.15    |     1000     | ⏱️  Timeout 
    478      |   -3251.35   |   -469.00    |   -136.10    |     1000     | ⏱️  Timeout 
    479      |   -357.40    |   -152.63    |   -195.21    |     620      |  ✅ Success  
    480      |   -675.80    |    -15.89    |    -5.84     |      81      |  ❌ Failure  
  📊 统计 [Ep 480]: Actor Loss=-15.8467, Critic Loss=42.1978, Alpha=0.0644, TD-error=4.4307, Beta=1.0000
    481      |    724.09    |    -27.19    |    -23.83    |     105      |  ✅ Success  
    482      |    230.15    |   -120.62    |   -213.64    |     325      |  ✅ Success  
    483      |    698.52    |    -42.50    |    -34.61    |     152      |  ✅ Success  
    484      |    426.89    |    -35.69    |    -27.65    |     197      |  ✅ Success  
    485      |    965.78    |    -2.91     |    -2.20     |      28      |  ✅ Success  
    486      |    928.14    |    -6.14     |    -5.14     |      47      |  ✅ Success  
    487      |    767.14    |    -43.68    |    -16.33    |      86      |  ✅ Success  
    488      |    724.01    |    -31.86    |    -40.11    |     104      |  ✅ Success  
    489      |    937.70    |    -13.62    |    -27.49    |      47      |  ✅ Success  
    490      |    961.01    |    -3.37     |    -2.94     |      32      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-39.1354, Critic Loss=104.0195, Alpha=0.0723, TD-error=10.2245, Beta=1.0000
    491      |    374.53    |    -54.43    |   -104.32    |     186      |  ✅ Success  
    492      |    962.07    |    -3.95     |    -2.38     |      26      |  ✅ Success  
    493      |    901.65    |    -12.17    |    -9.69     |      51      |  ✅ Success  
    494      |    -77.97    |   -141.31    |    -95.92    |     328      |  ✅ Success  
    495      |    478.03    |    -40.27    |    -29.47    |     213      |  ✅ Success  
    496      |    917.43    |    -6.52     |    -25.53    |      51      |  ✅ Success  
    497      |    919.58    |    -8.11     |    -9.48     |      52      |  ✅ Success  
    498      |    906.19    |    -12.01    |    -10.21    |      49      |  ✅ Success  
    499      |    774.48    |    -23.60    |    -16.82    |      83      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251029_141548/plots/follower_reward.png
