📝 日志文件: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_163318/training.log
💡 训练输出将实时保存到日志文件
🚀 启用AMP混合精度训练（预期加速40-100%）
🚀 启用异步数据传输（预期加速10-20%）
SAC训练中...
📊 优先级经验回放（PER）配置:
  - 容量: 20000
  - Alpha: 0.6 (优先级指数)
  - Beta: 0.4 → 1.0 (重要性采样权重)
  - 内存优化: float32 (节省50%内存)

================================================================================
  Episode    |    Leader    |  Follower0   |  Follower1   |    Steps     |    Status   
    298      |    723.82    |    -61.42    |    -20.65    |      39      |  ✅ Success  
    299      |   -1203.98   |   -241.61    |   -177.12    |     189      |  ✅ Success  
    300      |    723.41    |    -31.66    |    -28.14    |      44      |  ✅ Success  
  📊 统计 [Ep 300]: Actor Loss=-200.2500, Critic Loss=1306.4894, Alpha=1.1756, TD-error=34.7085, Beta=1.0000
    301      |    662.28    |    -31.80    |    -38.63    |      47      |  ✅ Success  
    302      |    695.49    |    -34.01    |    -37.62    |      50      |  ✅ Success  
    303      |    -59.90    |   -147.98    |   -193.39    |     118      |  ✅ Success  
    304      |    483.38    |    -46.06    |    -60.34    |      58      |  ✅ Success  
    305      |    788.10    |    -38.46    |    -47.62    |      32      |  ✅ Success  
    306      |    730.76    |    -43.77    |    -24.97    |      40      |  ✅ Success  
    307      |    608.41    |    -31.96    |    -45.16    |      55      |  ✅ Success  
    308      |    -10.45    |    -88.05    |    -71.35    |     104      |  ✅ Success  
    309      |    868.02    |    -17.76    |    -17.62    |      27      |  ✅ Success  
    310      |    293.48    |   -102.79    |    -55.10    |      78      |  ✅ Success  
  📊 统计 [Ep 310]: Actor Loss=-212.9067, Critic Loss=1318.7250, Alpha=1.2362, TD-error=36.9101, Beta=1.0000
    311      |    502.42    |    -42.89    |    -62.70    |      60      |  ✅ Success  
    312      |    749.85    |    -27.22    |    -26.47    |      40      |  ✅ Success  
    313      |    727.27    |    -28.90    |    -39.20    |      51      |  ✅ Success  
    314      |    663.05    |    -31.39    |    -29.78    |      46      |  ✅ Success  
    315      |    317.67    |    -75.76    |    -64.58    |      74      |  ✅ Success  
    316      |    533.96    |    -41.46    |    -42.33    |      58      |  ✅ Success  
    317      |    513.12    |    -49.60    |    -46.20    |      63      |  ✅ Success  
    318      |   -553.18    |    -4.91     |    -6.18     |      7       |  ❌ Failure  
    319      |    789.99    |    -26.17    |    -17.98    |      33      |  ✅ Success  
    320      |    181.35    |    -84.92    |   -135.08    |      82      |  ✅ Success  
  📊 统计 [Ep 320]: Actor Loss=-214.5494, Critic Loss=1625.6956, Alpha=1.2559, TD-error=39.0506, Beta=1.0000
    321      |   -280.69    |   -112.29    |   -151.41    |     126      |  ✅ Success  
    322      |   -338.71    |   -100.58    |   -119.99    |     135      |  ✅ Success  
    323      |    446.43    |    -41.74    |    -51.19    |      65      |  ✅ Success  
    324      |   -257.35    |    -98.78    |   -137.59    |     120      |  ✅ Success  
    325      |   -1519.64   |   -269.32    |   -199.85    |     215      |  ✅ Success  
    326      |    779.51    |    -42.53    |    -25.22    |      33      |  ✅ Success  
    327      |    667.44    |    -48.63    |    -38.66    |      50      |  ✅ Success  
    328      |    526.19    |    -36.35    |    -43.25    |      58      |  ✅ Success  
    329      |    646.32    |    -57.89    |    -31.10    |      46      |  ✅ Success  
    330      |   -551.62    |   -127.74    |   -136.00    |     146      |  ✅ Success  
  📊 统计 [Ep 330]: Actor Loss=-238.9747, Critic Loss=1440.5645, Alpha=1.2695, TD-error=37.3785, Beta=1.0000
    331      |    -94.52    |   -312.74    |   -211.11    |     177      |  ✅ Success  
    332      |   -160.31    |    -93.57    |   -115.28    |     119      |  ✅ Success  
    333      |    759.43    |    -27.30    |    -27.09    |      39      |  ✅ Success  
    334      |   -225.97    |   -164.40    |   -143.70    |     114      |  ✅ Success  
    335      |    654.85    |    -33.56    |    -27.45    |      54      |  ✅ Success  
    336      |   -469.53    |   -135.14    |   -127.02    |     144      |  ✅ Success  
    337      |    249.29    |    -54.99    |    -57.89    |      93      |  ✅ Success  
    338      |    -52.38    |   -100.22    |   -110.86    |     109      |  ✅ Success  
    339      |    479.05    |    -38.23    |    -49.96    |      65      |  ✅ Success  
    340      |    411.41    |    -54.18    |    -72.62    |      73      |  ✅ Success  
  📊 统计 [Ep 340]: Actor Loss=-293.7589, Critic Loss=1664.7379, Alpha=1.3040, TD-error=41.1430, Beta=1.0000
    341      |   -635.76    |   -137.26    |   -139.04    |     133      |  ✅ Success  
    342      |    880.29    |    -24.03    |    -9.30     |      23      |  ✅ Success  
    343      |    267.69    |   -105.66    |    -67.98    |      91      |  ✅ Success  
    344      |    789.40    |    -19.40    |    -21.79    |      34      |  ✅ Success  
    345      |    -15.66    |    -97.16    |    -99.11    |     102      |  ✅ Success  
    346      |    580.90    |    -32.47    |    -39.27    |      53      |  ✅ Success  
    347      |    746.50    |    -22.32    |    -42.77    |      37      |  ✅ Success  
    348      |   -654.03    |   -169.15    |   -177.83    |     139      |  ✅ Success  
    349      |    721.14    |    -25.71    |    -31.71    |      41      |  ✅ Success  
    350      |    140.26    |    -70.69    |    -93.58    |      83      |  ✅ Success  
  📊 统计 [Ep 350]: Actor Loss=-307.5923, Critic Loss=1651.8155, Alpha=1.4076, TD-error=41.2196, Beta=1.0000
    351      |   -538.44    |   -124.66    |   -141.23    |     141      |  ✅ Success  
    352      |    565.02    |    -29.31    |    -45.11    |      59      |  ✅ Success  
    353      |   -597.94    |   -188.80    |   -154.95    |     141      |  ✅ Success  
    354      |    227.85    |    -61.10    |    -71.27    |      83      |  ✅ Success  
    355      |    546.20    |    -63.89    |    -62.96    |      64      |  ✅ Success  
    356      |   -403.56    |   -170.05    |   -175.02    |     127      |  ✅ Success  
    357      |    345.44    |   -137.29    |    -60.10    |      76      |  ✅ Success  
    358      |    525.64    |    -43.17    |    -35.62    |      61      |  ✅ Success  
    359      |    400.56    |    -68.84    |    -72.59    |      63      |  ✅ Success  
    360      |    342.85    |    -71.55    |    -55.23    |      70      |  ✅ Success  
  📊 统计 [Ep 360]: Actor Loss=-343.9980, Critic Loss=1620.3261, Alpha=1.5111, TD-error=40.0320, Beta=1.0000
    361      |   -560.35    |    -5.43     |    -3.30     |      9       |  ❌ Failure  
    362      |    765.94    |    -29.54    |    -20.88    |      42      |  ✅ Success  
    363      |    498.66    |    -42.05    |    -81.28    |      68      |  ✅ Success  
    364      |    839.77    |    -14.65    |    -11.00    |      31      |  ✅ Success  
    365      |    453.36    |    -48.30    |    -69.25    |      61      |  ✅ Success  
    366      |    -3.63     |    -90.62    |    -90.22    |     103      |  ✅ Success  
    367      |    313.58    |    -56.95    |    -63.80    |      74      |  ✅ Success  
    368      |    811.88    |    -35.65    |    -21.01    |      33      |  ✅ Success  
    369      |    707.27    |    -25.83    |    -40.89    |      49      |  ✅ Success  
    370      |    847.41    |    -19.91    |    -36.40    |      26      |  ✅ Success  
  📊 统计 [Ep 370]: Actor Loss=-352.2241, Critic Loss=1582.0538, Alpha=1.5171, TD-error=43.7507, Beta=1.0000
    371      |    861.50    |    -19.78    |    -23.85    |      26      |  ✅ Success  
    372      |    850.42    |    -13.97    |    -16.48    |      27      |  ✅ Success  
    373      |   -166.47    |    -94.37    |   -118.34    |     123      |  ✅ Success  
    374      |    648.92    |    -28.88    |    -30.12    |      47      |  ✅ Success  
    375      |    330.00    |    -74.52    |    -67.09    |      67      |  ✅ Success  
    376      |    230.32    |    -64.41    |    -71.25    |      82      |  ✅ Success  
    377      |    440.66    |    -43.35    |    -46.16    |      68      |  ✅ Success  
    378      |    654.00    |    -34.72    |    -55.37    |      55      |  ✅ Success  
    379      |   -700.27    |   -138.06    |   -138.08    |     155      |  ✅ Success  
    380      |    830.46    |    -20.24    |    -26.56    |      32      |  ✅ Success  
  📊 统计 [Ep 380]: Actor Loss=-380.7499, Critic Loss=1661.1892, Alpha=1.5886, TD-error=42.3263, Beta=1.0000
    381      |    575.91    |    -49.30    |    -39.78    |      50      |  ✅ Success  
    382      |    773.92    |    -56.49    |    -15.00    |      33      |  ✅ Success  
    383      |   -204.38    |    -92.30    |   -110.41    |     115      |  ✅ Success  
    384      |    745.23    |    -16.03    |    -32.17    |      44      |  ✅ Success  
    385      |    690.31    |    -36.45    |    -31.59    |      48      |  ✅ Success  
    386      |   -392.26    |   -112.00    |   -140.70    |     132      |  ✅ Success  
    387      |   -1368.23   |   -211.25    |   -195.64    |     208      |  ✅ Success  
    388      |    606.41    |    -57.99    |    -66.57    |      61      |  ✅ Success  
    389      |    691.35    |    -25.75    |    -23.41    |      48      |  ✅ Success  
    390      |    335.76    |    -79.15    |    -60.15    |      68      |  ✅ Success  
  📊 统计 [Ep 390]: Actor Loss=-382.3305, Critic Loss=1620.5610, Alpha=1.6485, TD-error=40.4522, Beta=1.0000
    391      |    800.93    |    -11.68    |    -23.31    |      41      |  ✅ Success  
    392      |   -1751.94   |   -269.84    |   -234.72    |     247      |  ✅ Success  
    393      |    287.60    |    -74.97    |    -54.16    |      80      |  ✅ Success  
    394      |    518.49    |    -42.08    |    -41.35    |      70      |  ✅ Success  
    395      |    112.09    |    -84.40    |    -94.81    |      94      |  ✅ Success  
    396      |    711.67    |    -21.46    |    -26.34    |      43      |  ✅ Success  
    397      |   -216.57    |   -100.91    |   -138.03    |     120      |  ✅ Success  
    398      |    423.56    |   -100.96    |   -109.08    |     113      |  ✅ Success  
    399      |    670.04    |    -37.25    |    -26.95    |      53      |  ✅ Success  
    400      |    870.44    |    -14.03    |    -15.14    |      26      |  ✅ Success  
  📊 统计 [Ep 400]: Actor Loss=-426.0246, Critic Loss=1796.0305, Alpha=1.7693, TD-error=46.4369, Beta=1.0000
    401      |    -8.59     |   -115.30    |    -95.18    |     110      |  ✅ Success  
    402      |    824.23    |    -32.02    |    -30.68    |      31      |  ✅ Success  
    403      |    222.79    |   -164.05    |   -115.59    |     139      |  ✅ Success  
    404      |    171.26    |    -94.23    |   -129.98    |      76      |  ✅ Success  
    405      |    695.42    |    -32.94    |    -29.91    |      43      |  ✅ Success  
    406      |   -151.40    |    -88.89    |   -117.51    |     112      |  ✅ Success  
    407      |    289.84    |    -61.69    |    -52.45    |      82      |  ✅ Success  
    408      |    706.43    |    -27.89    |    -40.52    |      49      |  ✅ Success  
    409      |    681.12    |    -21.58    |    -51.02    |      51      |  ✅ Success  
    410      |    865.56    |    -6.64     |    -20.77    |      26      |  ✅ Success  
  📊 统计 [Ep 410]: Actor Loss=-446.6618, Critic Loss=1856.3913, Alpha=1.8256, TD-error=45.2211, Beta=1.0000
    411      |    693.00    |    -49.49    |    -25.94    |      43      |  ✅ Success  
    412      |    293.54    |    -81.04    |    -95.09    |      86      |  ✅ Success  
    413      |    -3.63     |    -96.48    |    -75.47    |     117      |  ✅ Success  
    414      |    555.40    |    -46.74    |    -40.98    |      54      |  ✅ Success  
    415      |    723.77    |    -24.32    |    -20.24    |      48      |  ✅ Success  
    416      |    783.62    |    -20.35    |    -25.77    |      42      |  ✅ Success  
    417      |    853.73    |    -9.73     |    -15.74    |      30      |  ✅ Success  
    418      |   -193.29    |   -124.78    |    -96.64    |     132      |  ✅ Success  
    419      |    432.34    |    -46.66    |    -40.21    |      66      |  ✅ Success  
    420      |    274.41    |    -73.37    |    -69.77    |      74      |  ✅ Success  
  📊 统计 [Ep 420]: Actor Loss=-437.9184, Critic Loss=1710.5912, Alpha=1.8157, TD-error=42.4493, Beta=1.0000
    421      |    481.34    |    -45.05    |    -54.67    |      61      |  ✅ Success  
    422      |    119.95    |    -78.54    |    -82.91    |      91      |  ✅ Success  
    423      |   -573.53    |    -7.54     |    -5.44     |      9       |  ❌ Failure  
    424      |    384.00    |    -89.01    |    -45.99    |      76      |  ✅ Success  
    425      |    797.16    |    -21.05    |    -21.44    |      33      |  ✅ Success  
    426      |    710.31    |    -29.85    |    -32.50    |      46      |  ✅ Success  
    427      |   -117.71    |   -130.03    |   -157.62    |     105      |  ✅ Success  
    428      |    474.37    |    -37.31    |    -57.34    |      71      |  ✅ Success  
    429      |   -243.18    |   -129.58    |   -165.03    |     123      |  ✅ Success  
    430      |    794.33    |    -13.65    |    -18.39    |      38      |  ✅ Success  
  📊 统计 [Ep 430]: Actor Loss=-445.4728, Critic Loss=1809.2217, Alpha=1.7902, TD-error=43.4771, Beta=1.0000
    431      |    831.36    |    -12.71    |    -17.30    |      31      |  ✅ Success  
    432      |    677.52    |    -18.56    |    -26.99    |      50      |  ✅ Success  
    433      |    575.69    |    -36.64    |    -43.78    |      57      |  ✅ Success  
    434      |    862.53    |    -36.63    |    -13.44    |      25      |  ✅ Success  
    435      |   -939.91    |   -210.87    |   -224.95    |     169      |  ✅ Success  
    436      |   -551.55    |    -5.91     |    -4.46     |      7       |  ❌ Failure  
    437      |    573.92    |    -39.01    |    -32.65    |      50      |  ✅ Success  
    438      |    598.72    |    -51.59    |    -28.57    |      57      |  ✅ Success  
    439      |    860.94    |    -38.48    |    -11.60    |      26      |  ✅ Success  
    440      |    654.07    |    -37.57    |    -33.10    |      46      |  ✅ Success  
  📊 统计 [Ep 440]: Actor Loss=-472.0769, Critic Loss=1639.9126, Alpha=1.8078, TD-error=47.9585, Beta=1.0000
    441      |    823.27    |    -22.84    |    -12.77    |      34      |  ✅ Success  
    442      |    -27.62    |   -111.05    |    -88.09    |      99      |  ✅ Success  
    443      |    757.95    |    -27.12    |    -22.15    |      37      |  ✅ Success  
    444      |    623.24    |    -28.88    |    -28.73    |      58      |  ✅ Success  
    445      |    873.78    |    -13.56    |    -15.59    |      24      |  ✅ Success  
    446      |    612.38    |    -55.14    |    -32.80    |      54      |  ✅ Success  
    447      |    605.58    |    -41.62    |    -38.29    |      58      |  ✅ Success  
    448      |    837.54    |    -21.46    |    -17.31    |      27      |  ✅ Success  
    449      |    152.76    |    -70.88    |   -117.49    |      80      |  ✅ Success  
    450      |    886.65    |    -14.36    |    -7.74     |      24      |  ✅ Success  
  📊 统计 [Ep 450]: Actor Loss=-492.7241, Critic Loss=2238.5322, Alpha=1.8569, TD-error=48.2134, Beta=1.0000
    451      |    598.53    |    -45.11    |    -69.36    |      51      |  ✅ Success  
    452      |    839.82    |    -32.86    |    -11.43    |      27      |  ✅ Success  
    453      |    553.22    |    -34.65    |    -52.29    |      53      |  ✅ Success  
    454      |    709.36    |    -26.92    |    -24.76    |      41      |  ✅ Success  
    455      |    672.87    |    -37.17    |    -38.09    |      50      |  ✅ Success  
    456      |    641.91    |    -33.84    |    -33.27    |      45      |  ✅ Success  
    457      |    576.15    |    -41.56    |    -49.66    |      65      |  ✅ Success  
    458      |    736.26    |    -29.33    |    -26.56    |      37      |  ✅ Success  
    459      |    105.31    |   -131.83    |   -175.75    |      83      |  ✅ Success  
    460      |    866.59    |    -11.10    |    -14.62    |      25      |  ✅ Success  
  📊 统计 [Ep 460]: Actor Loss=-489.9591, Critic Loss=1870.0596, Alpha=1.8761, TD-error=49.7298, Beta=1.0000
    461      |   -554.30    |    -6.23     |    -7.10     |      7       |  ❌ Failure  
    462      |    882.96    |    -17.31    |    -22.11    |      24      |  ✅ Success  
    463      |    662.01    |    -23.66    |    -78.22    |      47      |  ✅ Success  
    464      |    131.07    |    -88.13    |    -68.44    |      85      |  ✅ Success  
    465      |    840.83    |    -13.91    |    -16.73    |      31      |  ✅ Success  
    466      |    888.96    |    -11.95    |    -10.72    |      23      |  ✅ Success  
    467      |    229.94    |    -80.13    |    -82.13    |      86      |  ✅ Success  
    468      |    805.62    |    -27.47    |    -39.64    |      40      |  ✅ Success  
    469      |    542.04    |    -58.57    |    -39.88    |      62      |  ✅ Success  
    470      |   -1701.40   |   -253.88    |   -223.50    |     243      |  ✅ Success  
  📊 统计 [Ep 470]: Actor Loss=-484.5280, Critic Loss=1922.9343, Alpha=1.9001, TD-error=47.5282, Beta=1.0000
    471      |   -1020.52   |    -50.95    |    -84.53    |      87      |  ❌ Failure  
    472      |   -1185.10   |   -219.34    |   -210.90    |     213      |  ✅ Success  
    473      |    -99.03    |    -85.68    |   -153.80    |     109      |  ✅ Success  
    474      |    -59.86    |    -83.13    |    -91.58    |     105      |  ✅ Success  
    475      |    249.73    |    -69.95    |    -78.34    |      76      |  ✅ Success  
    476      |    855.31    |    -16.29    |    -15.95    |      27      |  ✅ Success  
    477      |    212.21    |    -58.28    |    -69.46    |      78      |  ✅ Success  
    478      |   -693.40    |   -162.06    |   -141.92    |     187      |  ✅ Success  
    479      |   -483.96    |   -123.99    |   -139.30    |     133      |  ✅ Success  
    480      |    144.24    |   -112.03    |    -75.50    |      91      |  ✅ Success  
  📊 统计 [Ep 480]: Actor Loss=-480.2094, Critic Loss=2012.1742, Alpha=1.9473, TD-error=46.3640, Beta=1.0000
    481      |    701.55    |    -24.23    |    -42.81    |      41      |  ✅ Success  
    482      |    808.38    |    -32.45    |    -26.14    |      32      |  ✅ Success  
    483      |    806.06    |    -25.97    |    -27.45    |      31      |  ✅ Success  
    484      |    211.63    |    -68.01    |   -115.21    |      91      |  ✅ Success  
    485      |    875.04    |    -14.77    |    -13.98    |      25      |  ✅ Success  
    486      |    321.10    |    -73.13    |    -75.09    |      79      |  ✅ Success  
    487      |    773.28    |    -18.19    |    -22.82    |      34      |  ✅ Success  
    488      |    262.66    |    -59.91    |    -83.56    |      81      |  ✅ Success  
    489      |    114.86    |   -156.24    |    -74.39    |      83      |  ✅ Success  
    490      |    831.84    |    -9.58     |    -15.79    |      31      |  ✅ Success  
  📊 统计 [Ep 490]: Actor Loss=-470.9123, Critic Loss=1899.2460, Alpha=1.9233, TD-error=47.6674, Beta=1.0000
    491      |    785.00    |    -32.17    |    -16.16    |      35      |  ✅ Success  
    492      |   -532.80    |    -5.92     |    -2.53     |      5       |  ❌ Failure  
    493      |   -6279.38   |   -476.94    |   -1725.15   |     593      |  ✅ Success  
    494      |    273.36    |    -63.15    |    -52.69    |      79      |  ✅ Success  
    495      |   -185.22    |   -142.26    |   -129.05    |     121      |  ✅ Success  
    496      |    519.29    |    -51.34    |    -29.10    |      66      |  ✅ Success  
    497      |   -2751.92   |   -337.82    |   -363.61    |     331      |  ✅ Success  
    498      |    483.91    |    -54.42    |    -47.27    |      62      |  ✅ Success  
    499      |    624.94    |    -47.80    |    -25.12    |      55      |  ✅ Success  
✅ 训练数据已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_163318/training_data.pkl
✅ 总奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_163318/plots/total_reward.png
✅ Leader奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_163318/plots/leader_reward.png
✅ Follower奖励曲线已保存: /home/zhangpeng/UAV_PATH_PLANNING/runs/exp_baseline_20251031_163318/plots/follower_reward.png
